Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total assists_Total,total interception_Total,total accurate cross_Total,total won contest_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total assists_p90,total interception_p90,total accurate cross_p90,total won contest_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total accurate cross_TotalPR,total won contest_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total accurate cross_p90PR,total won contest_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,bk1nh2axh3i5jamodh8kvf1uc,J. Wilson,James Wilson,19.0,Attacker,Scotland,Striker,13.0,12.0,1.0,24.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,201.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,96.0,100.0,100.0,0.0,66.67,15.0,12.5,0.0,0.6364741823356113,0.193091521625637,0.0,2.0,0.06452141,0.0,2.0,3.0,0.12645492,9.0,5.820895522388059,5.3731343283582085,0.4477611940298507,10.746268656716415,0.8955223880597015,0.8955223880597015,1.343283582089552,1.343283582089552,0.0,0.0,0.4477611940298507,0.4477611940298507,1.343283582089552,0.0,0.8955223880597015,0.8955223880597015,2.238805970149253,0.4477611940298507,0.0,0.0,0.0,0.4477611940298507,0.0,0.0,96.0,100.0,100.0,0.0,66.67,15.0,12.5,0.0,0.2849884398517662,0.0864588902801359,0.0,0.8955223880597015,0.0288901835820895,0.0,0.8955223880597015,1.343283582089552,0.0566216059701492,4.029850746268656,ST,38,4,41,7,21,21,7,9,12,11,5,5,4,7,80,34,4,7,16,32,27,57,9,50,100,98,100,9,100,4,14,16,21,29,18,23,21,12,34,32,29,16,57,11,46,29,43,29,11,21,12,11,7,7,4,7,93,50,7,11,16,32,27,64,9,50,100,98,100,9,100,4,14,16,46,39,18,36,29,12,43,46,43,36,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,cqfbp8me2n00cve66v797omvp,S. Findlay,Stuart Findlay,31.0,Defender,Scotland,Defender,140.0,41.0,10.0,181.0,15.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,21.0,30.0,0.0,360.0,1.0,7.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,87.44,37.04,0.0,100.0,50.0,65.62,68.18,0.0,0.2501339522546605,0.0,0.0,3.0,0.14364977,0.0,5.0,10.0,0.1785951899999999,112.0,35.0,10.25,2.5,45.25,3.75,0.0,0.5,0.5,0.0,0.0,0.25,0.25,5.25,7.5,0.0,0.25,1.75,0.75,0.0,0.0,1.0,0.0,0.25,0.0,87.44,37.04,0.0,100.0,50.0,65.62,68.18,0.0,0.0625334880636651,0.0,0.0,0.75,0.0359124425,0.0,1.25,2.5,0.0446487974999999,28.0,CB,39,18,36,27,61,14,48,57,39,30,55,52,57,59,41,61,61,64,7,48,45,45,57,45,59,36,45,82,86,55,41,7,50,16,39,59,91,18,14,23,9,27,50,18,52,36,59,14,52,61,39,30,66,66,59,68,41,68,68,64,7,48,50,45,66,45,59,36,45,82,86,55,41,7,59,16,39,59,86,18,14,30,14,32,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,cu7va0dq02wylua4gxv5rrf85,C. Miller,Calvin Miller,28.0,Attacker,Scotland,Striker,30.0,56.0,5.0,82.0,7.0,6.0,7.0,5.0,2.0,4.0,14.0,14.0,24.0,8.0,1.0,337.0,2.0,12.0,4.0,4.0,0.0,2.0,4.0,6.0,0.0,78.1,55.56,13.33,42.86,28.57,50.0,53.85,57.14,0.4816780137991146,0.5966983731785993,4.0,5.0,0.15687518,0.0,4.0,5.0,0.28090312,31.0,8.01186943620178,14.955489614243325,1.3353115727002969,21.899109792284868,1.869436201780416,1.602373887240356,1.869436201780416,1.3353115727002969,0.5341246290801187,1.0682492581602374,3.738872403560831,3.738872403560831,6.4094955489614245,2.136498516320475,0.2670623145400593,0.5341246290801187,3.204747774480712,1.0682492581602374,1.0682492581602374,0.0,0.5341246290801187,1.0682492581602374,1.602373887240356,0.0,78.1,55.56,13.33,42.86,28.57,50.0,53.85,57.14,0.1286380452282502,0.1593556486233648,1.0682492581602374,1.3353115727002969,0.0418954486646884,0.0,1.0682492581602374,1.3353115727002969,0.075018637388724,8.27893175074184,ST,91,82,98,79,73,66,29,30,50,73,91,88,88,96,54,34,29,38,80,32,82,84,93,50,79,75,57,52,43,86,93,61,11,79,73,57,50,12,55,52,68,75,93,82,93,86,71,61,25,18,54,71,96,93,86,93,50,29,21,36,75,32,86,86,89,50,79,75,57,52,43,86,93,61,11,71,75,57,54,12,54,39,54,75,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,d9af8aedco8r1h0ognw2ildnu,J. McPake,Josh McPake,25.0,Attacker,Scotland,Striker,23.0,56.0,3.0,78.0,1.0,6.0,9.0,7.0,2.0,2.0,16.0,18.0,28.0,1.0,2.0,343.0,5.0,15.0,11.0,5.0,3.0,2.0,1.0,9.0,0.0,81.25,37.5,10.0,56.25,55.56,53.85,11.11,71.43,0.622783984857226,0.5283899181940007,8.0,17.0,0.54346539,5.0,5.0,10.0,0.64948047,39.0,6.034985422740525,14.693877551020408,0.7871720116618076,20.466472303207,0.2623906705539359,1.5743440233236152,2.361516034985423,1.836734693877551,0.5247813411078718,0.5247813411078718,4.198250728862974,4.723032069970846,7.346938775510204,0.2623906705539359,0.5247813411078718,1.3119533527696794,3.935860058309038,2.8862973760932946,1.3119533527696794,0.7871720116618076,0.5247813411078718,0.2623906705539359,2.361516034985423,0.0,81.25,37.5,10.0,56.25,55.56,53.85,11.11,71.43,0.1634127073969397,0.1386445849488631,2.099125364431487,4.46064139941691,0.1426002481049562,1.3119533527696794,1.3119533527696794,2.623906705539359,0.1704176160349854,10.2332361516035,LW,75,100,58,83,58,75,100,100,58,50,83,83,100,42,100,100,75,100,100,100,83,42,100,58,67,50,33,67,83,100,42,83,67,83,100,83,83,100,75,100,100,100,50,50,50,67,33,67,100,100,50,33,83,83,100,33,100,100,50,100,83,100,67,33,100,58,67,50,33,67,83,100,42,83,50,50,100,83,83,83,67,67,67,67,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,eh8c98y5vpxqv2n9djm4ezoid,J. McCart,Jamie McCart,29.0,Defender,Scotland,Defender,80.0,43.0,7.0,123.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,0.0,282.0,0.0,4.0,4.0,2.0,1.0,9.0,0.0,0.0,0.0,79.87,35.0,0.0,0.0,0.0,65.71,54.17,33.33,0.0,0.0756570394191626,0.0,4.0,0.07926342,1.0,12.0,12.0,0.2576949599999999,81.0,25.53191489361702,13.72340425531915,2.2340425531914896,39.255319148936174,4.148936170212766,0.3191489361702128,0.0,0.0,0.0,0.0,0.0,0.0,7.340425531914894,5.74468085106383,0.0,0.0,1.2765957446808511,1.2765957446808511,0.6382978723404256,0.3191489361702128,2.872340425531915,0.0,0.0,0.0,79.87,35.0,0.0,0.0,0.0,65.71,54.17,33.33,0.0,0.0241458636444135,0.0,1.2765957446808511,0.0252968361702127,0.3191489361702128,3.8297872340425534,3.8297872340425534,0.0822430723404255,25.85106382978724,LB/LCB,75,12,50,42,83,25,21,25,29,33,8,8,67,58,46,29,46,46,33,88,100,17,12,54,50,46,17,12,29,92,50,21,21,33,33,42,42,25,50,29,25,75,75,33,67,75,100,33,21,25,29,33,8,8,92,75,46,29,58,75,42,92,100,17,12,54,50,46,17,12,29,92,50,21,21,33,33,58,50,33,75,50,25,83,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,f0ip30hmi0fv1xocqg23npd9m,T. Magnússon,Tómas Magnússon,24.0,Midfielder,Iceland,Midfielder,53.0,47.0,8.0,100.0,6.0,7.0,3.0,2.0,1.0,0.0,5.0,5.0,17.0,6.0,0.0,235.0,1.0,6.0,4.0,2.0,0.0,2.0,0.0,4.0,0.0,74.07,47.06,0.0,80.0,33.33,53.12,54.55,66.67,0.3017164601784731,0.5501651164162475,0.0,3.0,0.10261436,2.0,9.0,10.0,0.25221698,53.0,20.29787234042553,18.0,3.0638297872340425,38.29787234042553,2.297872340425532,2.680851063829788,1.1489361702127658,0.7659574468085106,0.3829787234042553,0.0,1.9148936170212765,1.9148936170212765,6.51063829787234,2.297872340425532,0.0,0.3829787234042553,2.297872340425532,1.5319148936170213,0.7659574468085106,0.0,0.7659574468085106,0.0,1.5319148936170213,0.0,74.07,47.06,0.0,80.0,33.33,53.12,54.55,66.67,0.1155509847492024,0.2107015339466479,0.0,1.1489361702127658,0.0392991165957446,0.7659574468085106,3.4468085106382977,3.829787234042553,0.0965937370212765,20.29787234042553,CM/AM,90,30,65,45,90,40,30,45,35,25,30,30,70,80,30,40,45,50,45,35,50,25,70,55,20,50,25,100,55,80,90,80,30,40,20,35,40,20,30,30,30,50,90,50,90,70,100,80,40,50,40,25,60,60,100,90,30,50,70,60,60,35,70,25,90,55,20,50,25,100,55,80,90,80,50,60,20,50,50,40,40,50,30,70,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,11mfhxezbxlrha648ys9buoes,M. Chaiwa,Miguel Chaiwa,22.0,Midfielder,Zambia,Midfielder,56.0,49.0,3.0,105.0,6.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,15.0,7.0,0.0,307.0,0.0,1.0,6.0,2.0,1.0,4.0,0.0,1.0,0.0,81.4,30.0,0.0,50.0,0.0,46.88,50.0,100.0,0.1010880142012283,0.1431597188885464,1.0,5.0,0.1338202,4.0,4.0,8.0,0.1871061599999999,44.0,16.416938110749186,14.364820846905538,0.8794788273615636,30.781758957654723,1.7589576547231272,0.5863192182410424,0.5863192182410424,0.0,0.5863192182410424,0.2931596091205212,0.5863192182410424,0.5863192182410424,4.397394136807818,2.052117263843648,0.0,0.0,0.2931596091205212,1.7589576547231272,0.5863192182410424,0.2931596091205212,1.1726384364820848,0.0,0.2931596091205212,0.0,81.4,30.0,0.0,50.0,0.0,46.88,50.0,100.0,0.0296349227300017,0.0419686472311699,0.2931596091205212,1.4657980456026058,0.0392306775244299,1.1726384364820848,1.1726384364820848,2.345276872964169,0.0548519687296416,12.899022801302932,DM/CM,21,21,23,17,69,23,29,17,54,44,8,6,21,67,42,25,21,65,6,96,35,29,25,52,29,23,29,69,25,29,50,100,21,17,42,42,58,69,8,15,17,12,25,25,25,29,79,33,33,17,58,54,12,4,25,71,42,25,21,71,8,96,42,29,33,52,29,23,29,69,25,29,50,100,21,29,50,58,67,75,8,29,17,25,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,Jamie McGrath,29.0,Midfielder,Republic of Ireland,Midfielder,35.0,71.0,1.0,106.0,4.0,3.0,9.0,5.0,4.0,3.0,14.0,14.0,27.0,6.0,0.0,303.0,2.0,19.0,4.0,7.0,0.0,2.0,0.0,8.0,0.0,86.89,20.0,0.0,57.14,22.22,56.25,50.0,63.64,0.6096170068749,0.2386155407700754,3.0,12.0,0.36031245,5.0,10.0,22.0,0.4730449199999999,45.0,10.396039603960396,21.08910891089109,0.297029702970297,31.485148514851485,1.188118811881188,0.8910891089108911,2.6732673267326734,1.4851485148514851,1.188118811881188,0.8910891089108911,4.158415841584159,4.158415841584159,8.01980198019802,1.7821782178217822,0.0,0.594059405940594,5.643564356435643,1.188118811881188,2.07920792079208,0.0,0.594059405940594,0.0,2.376237623762376,0.0,86.89,20.0,0.0,57.14,22.22,56.25,50.0,63.64,0.181074358477693,0.0708759031990323,0.8910891089108911,3.5643564356435644,0.1070235,1.4851485148514851,2.9702970297029703,6.534653465346534,0.1405083920792079,13.366336633663366,LM/LCM,50,75,50,50,75,50,100,100,100,88,100,100,75,75,50,100,100,25,75,50,38,38,100,62,100,50,38,75,75,50,75,50,100,50,100,100,100,100,75,100,50,50,75,100,50,100,75,50,100,100,100,100,100,100,100,75,50,100,100,50,75,50,50,38,100,62,100,50,38,75,75,50,75,50,100,50,100,100,100,75,75,100,75,100,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,1kw6qz2pi7wlam068oeirztud,J. Obita,Jordan Obita,32.0,Defender,Uganda,Defender,68.0,73.0,8.0,136.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,22.0,0.0,299.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,86.62,34.78,26.32,0.0,0.0,38.89,83.33,0.0,0.0,0.3463027295616986,0.0,3.0,0.05989318,2.0,17.0,23.0,0.6314151100000004,69.0,20.468227424749163,21.97324414715719,2.4080267558528425,40.936454849498325,1.5050167224080266,0.903010033444816,0.0,0.0,0.0,0.0,0.3010033444816053,0.6020066889632106,2.1070234113712374,6.622073578595318,0.0,0.0,0.3010033444816053,0.3010033444816053,0.0,0.0,0.3010033444816053,1.5050167224080266,0.0,0.0,86.62,34.78,26.32,0.0,0.0,38.89,83.33,0.0,0.0,0.1042382798011801,0.0,0.903010033444816,0.0180280474916387,0.6020066889632106,5.117056856187291,6.9230769230769225,0.1900580598662208,20.769230769230766,LB/LCB,33,58,75,50,33,46,21,25,29,33,25,33,12,75,46,29,25,25,8,42,8,62,12,54,83,33,62,12,29,17,92,8,21,42,33,33,33,46,88,92,42,54,67,83,75,83,50,50,21,25,29,33,25,42,8,83,46,29,25,25,8,42,8,75,12,54,83,33,62,12,29,17,92,8,21,67,33,33,33,58,83,92,58,75,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,2zjxatr9s9esind5qke4wd3v9,G. Hanley,Grant Hanley,34.0,Defender,Scotland,Defender,154.0,41.0,5.0,195.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,241.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,93.75,45.45,0.0,0.0,0.0,61.54,62.5,100.0,0.1350101291855966,0.1181979599499294,0.0,0.0,0.0,0.0,7.0,10.0,0.25013244,137.0,57.51037344398341,15.311203319502075,1.867219917012448,72.82157676348548,1.867219917012448,0.3734439834024896,0.3734439834024896,0.3734439834024896,0.0,0.0,0.0,0.0,2.987551867219917,4.481327800829876,0.0,0.0,1.4937759336099583,0.7468879668049793,0.7468879668049793,0.3734439834024896,0.3734439834024896,0.0,0.0,0.0,93.75,45.45,0.0,0.0,0.0,61.54,62.5,100.0,0.0504187204427539,0.0441403169937495,0.0,0.0,0.0,0.0,2.6141078838174274,3.734439834024896,0.0934104547717842,51.16182572614108,CB,50,18,14,32,9,39,30,34,39,30,20,18,5,9,41,25,45,43,32,98,7,45,23,45,95,64,45,23,25,32,23,91,41,50,39,7,7,18,18,23,18,45,91,55,18,77,23,55,36,41,39,30,20,18,9,18,41,25,55,59,64,100,9,45,23,45,95,64,45,23,25,32,23,91,45,73,39,7,7,18,36,59,45,86,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,3xs4gkk9je0g3fl24wim4piad,J. Kerr,Jason Kerr,29.0,Defender,Scotland,Defender,172.0,113.0,11.0,285.0,25.0,3.0,4.0,4.0,0.0,2.0,1.0,1.0,39.0,25.0,0.0,450.0,1.0,10.0,5.0,6.0,0.0,4.0,0.0,1.0,0.0,87.42,40.74,0.0,100.0,25.0,69.64,73.53,75.0,0.4522834545366885,0.1181058935494357,0.0,6.0,0.1189408499999999,4.0,20.0,23.0,0.6482610099999999,177.0,34.4,22.6,2.2,57.0,5.0,0.6,0.8,0.8,0.0,0.4,0.2,0.2,7.8,5.0,0.0,0.2,2.0,1.0,1.2,0.0,0.8,0.0,0.2,0.0,87.42,40.74,0.0,100.0,25.0,69.64,73.53,75.0,0.0904566909073377,0.0236211787098871,0.0,1.2,0.0237881699999999,0.8,4.0,4.6,0.129652202,35.4,CB,64,86,45,68,82,73,75,84,39,93,55,52,84,48,41,61,84,86,95,48,45,45,57,45,55,55,45,82,59,64,59,68,73,45,39,84,73,91,80,77,77,64,45,82,36,64,84,73,68,86,39,91,52,52,91,32,41,59,82,80,100,48,36,45,52,45,55,55,45,82,59,64,59,68,68,50,39,80,68,91,73,77,86,59,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,Martin Boyle,33.0,Attacker,Australia,Striker,16.0,38.0,1.0,54.0,2.0,1.0,9.0,6.0,3.0,3.0,6.0,6.0,11.0,2.0,2.0,269.0,3.0,23.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,85.71,25.0,0.0,0.0,33.33,45.83,40.0,66.67,1.1008915277865583,0.0805938615766393,6.0,7.0,0.2446607,1.0,5.0,4.0,0.2752205199999999,14.0,5.353159851301116,12.71375464684015,0.3345724907063197,18.066914498141266,0.6691449814126395,0.3345724907063197,3.011152416356877,2.007434944237918,1.003717472118959,1.003717472118959,2.007434944237918,2.007434944237918,3.680297397769517,0.6691449814126395,0.6691449814126395,1.003717472118959,7.695167286245353,2.3420074349442377,0.6691449814126395,0.0,0.0,0.0,0.0,0.0,85.71,25.0,0.0,0.0,33.33,45.83,40.0,66.67,0.3683280204490343,0.0269644890033365,2.007434944237918,2.3420074349442377,0.0818567397769516,0.3345724907063197,1.6728624535315986,1.338289962825279,0.0920812148698884,4.684014869888475,ST,43,59,41,57,21,7,39,45,70,57,52,46,21,36,80,50,71,77,50,32,27,27,9,50,86,36,27,9,54,71,66,77,57,11,89,73,79,34,68,45,61,39,50,68,39,64,25,11,61,50,71,64,54,50,32,39,86,57,86,89,54,32,27,27,9,50,86,36,27,9,54,71,66,77,61,14,93,82,82,36,71,43,64,46,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,7gik3tsvqcnvjikze1sqj2rfu,J. Mulligan,Josh Mulligan,23.0,Midfielder,Scotland,Midfielder,46.0,81.0,5.0,126.0,5.0,8.0,12.0,7.0,5.0,8.0,10.0,10.0,25.0,1.0,0.0,435.0,2.0,13.0,2.0,9.0,1.0,3.0,1.0,5.0,0.0,86.9,62.5,50.0,50.0,16.67,47.17,55.56,69.23,0.8089511927206746,0.4215478274236519,5.0,8.0,0.22152497,2.0,16.0,17.0,0.49998146,59.0,9.517241379310343,16.758620689655174,1.0344827586206895,26.06896551724138,1.0344827586206895,1.6551724137931036,2.4827586206896552,1.4482758620689655,1.0344827586206895,1.6551724137931036,2.0689655172413794,2.0689655172413794,5.172413793103448,0.2068965517241379,0.0,0.4137931034482759,2.689655172413793,0.4137931034482759,1.862068965517241,0.2068965517241379,0.6206896551724138,0.2068965517241379,1.0344827586206895,0.0,86.9,62.5,50.0,50.0,16.67,47.17,55.56,69.23,0.1673692122870361,0.0872167918807555,1.0344827586206895,1.6551724137931036,0.0458327524137931,0.4137931034482759,3.310344827586208,3.517241379310345,0.10344444,12.20689655172414,RM/RCM,60,80,70,60,60,100,100,80,100,100,50,40,70,20,40,80,80,70,90,80,60,30,60,60,80,100,70,90,60,40,80,50,100,40,80,80,80,60,100,100,80,80,60,80,60,60,40,100,100,80,100,100,40,40,40,20,40,80,80,60,80,60,40,20,60,60,80,100,70,90,60,40,80,50,100,40,80,60,40,40,100,80,80,60,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,88llk7uinnhsg3xcipf05d9g4,N. Lowe,Nathan Lowe,20.0,Attacker,England,Striker,11.0,23.0,0.0,34.0,7.0,7.0,11.0,9.0,2.0,3.0,7.0,8.0,20.0,0.0,1.0,345.0,4.0,19.0,6.0,1.0,1.0,0.0,0.0,5.0,0.0,68.0,0.0,0.0,71.43,36.36,34.48,20.59,50.0,1.950335582970805,0.4739157920078227,1.0,2.0,0.0478667,1.0,1.0,2.0,0.11080014,12.0,2.869565217391304,6.0,0.0,8.869565217391305,1.826086956521739,1.826086956521739,2.869565217391304,2.347826086956521,0.5217391304347826,0.7826086956521738,1.826086956521739,2.0869565217391304,5.217391304347826,0.0,0.2608695652173913,1.0434782608695652,4.956521739130435,1.5652173913043477,0.2608695652173913,0.2608695652173913,0.0,0.0,1.3043478260869563,0.0,68.0,0.0,0.0,71.43,36.36,34.48,20.59,50.0,0.5087831955576012,0.1236302066107363,0.2608695652173913,0.5217391304347826,0.0124869652173913,0.2608695652173913,0.2608695652173913,0.5217391304347826,0.028904384347826,3.130434782608696,ST,21,21,18,23,73,77,64,66,50,57,64,68,68,7,54,64,64,62,36,77,27,27,88,50,21,18,27,95,62,36,25,46,89,68,43,23,11,34,21,16,21,32,25,21,18,14,68,71,57,68,50,54,50,54,61,7,46,64,57,64,36,79,27,27,79,50,21,18,27,95,62,36,25,46,93,61,43,21,14,29,18,18,21,25,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,Adam Mayor,21.0,Attacker,England,Striker,33.0,54.0,7.0,79.0,1.0,7.0,4.0,2.0,2.0,0.0,6.0,6.0,11.0,6.0,1.0,284.0,1.0,4.0,0.0,4.0,0.0,2.0,8.0,1.0,0.0,76.7,53.85,25.0,16.67,25.0,37.93,33.33,44.44,0.3136708416641446,0.7689383063296307,2.0,3.0,0.07805924,1.0,8.0,9.0,0.62192448,38.0,10.45774647887324,17.112676056338028,2.218309859154929,25.03521126760564,0.3169014084507042,2.218309859154929,1.267605633802817,0.6338028169014085,0.6338028169014085,0.0,1.9014084507042253,1.9014084507042253,3.4859154929577465,1.9014084507042253,0.3169014084507042,0.3169014084507042,1.267605633802817,0.0,1.267605633802817,0.0,0.6338028169014085,2.535211267605634,0.3169014084507042,0.0,76.7,53.85,25.0,16.67,25.0,37.93,33.33,44.44,0.0994027315132852,0.243677632287559,0.6338028169014085,0.9507042253521129,0.0247370830985915,0.3169014084507042,2.535211267605634,2.852112676056338,0.1970887436619718,12.042253521126762,LW,100,75,100,100,58,100,25,25,58,17,50,50,33,100,75,25,17,17,67,50,83,100,17,58,50,67,83,17,42,50,100,17,17,100,50,17,17,25,100,75,83,83,100,83,100,83,67,100,17,33,67,17,50,50,33,100,83,33,17,17,67,50,100,100,17,58,50,67,83,17,42,50,100,17,17,100,50,17,17,33,100,83,100,100,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,culbbgu1o5fdbl3gxz54rbn4l,F. Passlack,Felix Passlack,28.0,Defender,Germany,Defender,47.0,102.0,5.0,145.0,2.0,6.0,5.0,3.0,2.0,3.0,4.0,4.0,20.0,8.0,0.0,374.0,0.0,10.0,4.0,6.0,1.0,4.0,4.0,3.0,0.0,78.38,35.71,30.77,75.0,0.0,48.78,25.0,50.0,0.3652098323723142,0.5516440811353536,3.0,15.0,0.39479773,4.0,14.0,16.0,0.5848920099999999,43.0,11.310160427807483,24.545454545454543,1.2032085561497323,34.893048128342244,0.481283422459893,1.443850267379679,1.2032085561497323,0.7219251336898395,0.481283422459893,0.7219251336898395,0.962566844919786,0.962566844919786,4.81283422459893,1.925133689839572,0.0,0.0,2.406417112299465,0.962566844919786,1.443850267379679,0.2406417112299465,0.962566844919786,0.962566844919786,0.7219251336898395,0.0,78.38,35.71,30.77,75.0,0.0,48.78,25.0,50.0,0.0878847190200756,0.1327485756742829,0.7219251336898395,3.6096256684491976,0.0950048013368984,0.962566844919786,3.368983957219251,3.850267379679144,0.1407494141711229,10.3475935828877,RB/RCB,27,85,31,62,12,92,85,85,81,92,54,50,46,8,54,38,85,65,65,96,42,77,65,38,54,46,85,77,38,23,8,31,85,85,92,100,100,85,62,62,69,23,23,92,38,69,8,92,85,85,85,92,46,38,46,8,54,38,85,69,77,100,46,77,62,38,54,46,85,77,38,23,8,31,85,77,92,100,100,85,69,54,69,31,Premiership
