Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total assists_Total,total goals_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total assists_p90,total goals_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total goals_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total goals_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Podbrezová,htdr7aa5cwjma1fy1nob7sb7,6l5nyyhk1f31h85a0lsyb74lw,Š. Faško,Šimon Faško,20.0,Midfielder,Slovakia,Midfielder,38.0,0.0,51.0,3.0,89.0,1.0,4.0,5.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,3.0,218.0,4.0,6.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,84.76,50.0,0.0,0.0,80.0,41.67,33.33,100.0,0.3648194468819999,0.2366481287145305,4.0,8.0,0.19570421,3.0,16.0,16.0,0.30971917,50.0,15.688073394495412,0.0,21.055045871559635,1.2385321100917432,36.74311926605505,0.4128440366972477,1.651376146788991,2.064220183486239,0.8256880733944955,1.2385321100917432,0.4128440366972477,0.0,0.0,2.064220183486239,0.4128440366972477,1.2385321100917432,1.651376146788991,2.4770642201834865,0.8256880733944955,0.0,0.8256880733944955,0.0,0.4128440366972477,0.0,0.0,84.76,50.0,0.0,0.0,80.0,41.67,33.33,100.0,0.150613533116422,0.0976987687353566,1.651376146788991,3.302752293577982,0.0807953160550458,1.2385321100917432,6.605504587155964,6.605504587155964,0.1278657123853211,20.642201834862387,DM/CM,4,22,11,15,11,9,54,43,46,56,46,6,6,4,4,17,89,54,9,7,7,35,78,52,50,63,56,22,7,100,4,24,96,37,33,80,76,74,65,37,33,22,19,48,22,70,26,56,15,85,93,81,93,85,6,6,4,4,48,100,93,26,7,30,35,100,52,50,63,56,22,7,100,4,24,96,81,63,96,100,100,93,100,85,56,63,Niké Liga
Podbrezová,htdr7aa5cwjma1fy1nob7sb7,7zp84rnke5blo9z4rkug0m5ed,M. Chrien,Martin Chrien,31.0,Midfielder,Slovakia,Midfielder,40.0,2.0,98.0,2.0,136.0,17.0,9.0,8.0,8.0,0.0,3.0,6.0,7.0,27.0,6.0,6.0,519.0,3.0,28.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,75.98,33.33,40.0,66.67,37.5,44.26,56.67,25.0,0.9358316159008718,0.903002440280466,1.0,12.0,0.37021917,7.0,13.0,15.0,0.7671021100000001,68.0,6.936416184971098,0.3468208092485549,16.99421965317919,0.3468208092485549,23.583815028901736,2.947976878612717,1.560693641618497,1.3872832369942196,1.3872832369942196,0.0,0.5202312138728323,1.0404624277456649,1.213872832369942,4.682080924855492,1.0404624277456649,1.0404624277456649,0.5202312138728323,4.855491329479769,0.3468208092485549,0.6936416184971098,0.1734104046242774,0.0,0.3468208092485549,0.0,0.0,75.98,33.33,40.0,66.67,37.5,44.26,56.67,25.0,0.1622829391735616,0.1565900185457455,0.1734104046242774,2.0809248554913293,0.0641998560693641,1.213872832369942,2.254335260115607,2.601156069364162,0.133023487283237,11.791907514450868,CM/AM,57,55,75,34,68,100,73,50,80,9,66,23,27,68,66,77,50,89,4,55,14,25,80,50,46,43,41,89,96,66,50,86,7,57,71,21,77,75,95,57,54,61,71,39,54,50,14,50,100,61,29,61,9,54,11,14,54,57,79,36,79,4,43,11,25,68,50,46,43,41,89,96,66,50,86,7,39,61,14,68,68,82,57,29,54,61,Niké Liga
Podbrezová,htdr7aa5cwjma1fy1nob7sb7,815rnisvgb7c9r69ndnwowzys,B. Mrvaljević,Balsa Mrvaljevic,21.0,Attacker,Montenegro,Striker,6.0,0.0,24.0,0.0,30.0,4.0,2.0,14.0,13.0,1.0,5.0,6.0,7.0,9.0,0.0,0.0,282.0,6.0,25.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,66.67,0.0,0.0,33.33,42.86,31.03,36.36,50.0,1.7635496071562269,0.1724766666300972,2.0,2.0,0.28698634,0.0,1.0,0.0,0.03372107,7.0,1.9148936170212767,0.0,7.659574468085107,0.0,9.574468085106384,1.2765957446808511,0.6382978723404256,4.468085106382979,4.148936170212766,0.3191489361702128,1.5957446808510638,1.9148936170212767,2.2340425531914896,2.872340425531915,0.0,0.0,1.9148936170212767,7.978723404255319,0.3191489361702128,0.6382978723404256,0.3191489361702128,0.0,0.3191489361702128,0.0,0.0,66.67,0.0,0.0,33.33,42.86,31.03,36.36,50.0,0.5628349810073064,0.0550457446691799,0.6382978723404256,0.6382978723404256,0.0915913851063829,0.0,0.3191489361702128,0.0,0.0107620436170212,2.2340425531914896,ST,5,20,11,11,11,43,11,73,82,30,89,30,41,11,7,16,73,71,11,36,29,30,34,52,52,25,11,20,38,54,7,46,36,79,11,52,18,86,11,7,4,7,11,7,20,21,11,14,50,14,96,96,39,93,46,54,11,7,16,93,96,11,39,32,30,57,52,52,25,11,20,38,54,7,46,36,89,18,61,21,89,11,4,4,7,14,Niké Liga
Podbrezová,htdr7aa5cwjma1fy1nob7sb7,8wny8hakn0dgh86k3gaxdorje,P. Kováčik,Peter Kovácik,24.0,Midfielder,Slovakia,Midfielder,51.0,17.0,135.0,10.0,169.0,3.0,24.0,18.0,12.0,6.0,7.0,6.0,6.0,25.0,10.0,4.0,556.0,6.0,33.0,12.0,3.0,4.0,1.0,3.0,0.0,0.0,77.88,76.92,34.0,50.0,33.33,69.44,50.0,57.14,1.833844581769636,2.568657063998477,9.0,24.0,0.73573754,2.0,11.0,27.0,1.5604295499999992,77.0,8.255395683453237,2.751798561151079,21.85251798561151,1.618705035971223,27.356115107913663,0.4856115107913669,3.884892086330935,2.913669064748201,1.9424460431654675,0.9712230215827338,1.1330935251798562,0.9712230215827338,0.9712230215827338,4.046762589928058,1.618705035971223,0.6474820143884892,0.9712230215827338,5.341726618705036,1.9424460431654675,0.4856115107913669,0.6474820143884892,0.1618705035971223,0.4856115107913669,0.0,0.0,77.88,76.92,34.0,50.0,33.33,69.44,50.0,57.14,0.2968453459699051,0.4157898125177391,1.4568345323741008,3.884892086330935,0.1190942061151079,0.3237410071942446,1.7805755395683454,4.370503597122302,0.2525875170863308,12.464028776978417,RM/RCM,80,100,100,70,100,45,100,100,100,95,100,50,45,70,80,75,90,100,85,80,30,80,95,55,55,70,90,70,70,70,100,55,35,100,100,100,100,100,45,70,80,100,90,70,100,80,60,90,30,100,80,70,70,100,30,30,30,80,60,70,90,80,50,20,60,80,55,55,70,90,70,70,70,100,55,35,70,100,90,100,90,20,60,80,90,80,Niké Liga
Podbrezová,htdr7aa5cwjma1fy1nob7sb7,9r4kbfepg1z7ja7utufy2385w,M. Khiminets,Maksym Khiminets,20.0,Midfielder,Ukraine,Midfielder,24.0,4.0,44.0,2.0,64.0,0.0,6.0,5.0,1.0,4.0,2.0,7.0,7.0,15.0,6.0,0.0,271.0,2.0,7.0,9.0,2.0,4.0,0.0,1.0,0.0,0.0,72.73,16.67,19.05,28.57,40.0,45.45,0.0,100.0,0.4070038797288018,0.7025606398297256,4.0,5.0,0.1185266,1.0,6.0,8.0,0.5226818600000002,30.0,7.970479704797048,1.328413284132841,14.612546125461256,0.6642066420664207,21.25461254612546,0.0,1.992619926199262,1.6605166051660516,0.3321033210332103,1.328413284132841,0.6642066420664207,2.3247232472324724,2.3247232472324724,4.981549815498156,1.992619926199262,0.0,0.6642066420664207,2.3247232472324724,2.988929889298893,0.6642066420664207,1.328413284132841,0.0,0.3321033210332103,0.0,0.0,72.73,16.67,19.05,28.57,40.0,45.45,0.0,100.0,0.1351673401313363,0.233322721714669,1.328413284132841,1.6605166051660516,0.0393630774907749,0.3321033210332103,1.992619926199262,2.656826568265682,0.1735843815498155,9.963099630996313,CM/AM,29,73,18,34,14,11,50,25,12,57,50,38,27,27,66,11,36,27,73,23,50,25,57,50,46,29,4,57,18,75,61,12,91,29,57,59,25,25,14,39,29,43,29,61,86,39,46,43,11,75,32,18,75,64,64,64,57,93,11,46,32,96,36,68,25,64,50,46,29,4,57,18,75,61,12,91,32,93,82,54,39,25,46,32,71,39,Niké Liga
Podbrezová,htdr7aa5cwjma1fy1nob7sb7,bist0b8gg6qi30rdd8qx423h0,O. Deml,Ondrej Deml,21.0,Midfielder,Czechia,Midfielder,44.0,15.0,138.0,8.0,167.0,7.0,13.0,19.0,5.0,14.0,9.0,23.0,25.0,47.0,10.0,5.0,711.0,6.0,19.0,8.0,12.0,12.0,0.0,0.0,0.0,0.0,74.89,36.36,37.5,52.17,31.58,46.08,41.18,60.0,1.4169762796635232,1.4031495797367284,11.0,24.0,0.8030762199999999,9.0,22.0,41.0,1.5944415499999995,89.0,5.5696202531645564,1.8987341772151896,17.468354430379748,1.0126582278481011,21.13924050632912,0.8860759493670886,1.6455696202531644,2.4050632911392404,0.6329113924050632,1.7721518987341771,1.1392405063291138,2.911392405063291,3.1645569620253164,5.949367088607595,1.2658227848101264,0.6329113924050632,0.7594936708860759,2.4050632911392404,1.0126582278481011,1.5189873417721518,1.5189873417721518,0.0,0.0,0.0,0.0,74.89,36.36,37.5,52.17,31.58,46.08,41.18,60.0,0.1793640860333573,0.1776138708527504,1.3924050632911391,3.037974683544304,0.1016552177215189,1.1392405063291138,2.7848101265822782,5.189873417721519,0.2018280443037974,11.265822784810126,CM/AM,61,100,93,84,89,84,91,93,59,100,98,96,96,96,93,70,88,71,62,96,96,25,21,50,46,39,46,86,71,43,64,64,52,86,96,100,100,96,100,88,96,96,93,18,96,57,71,39,71,64,71,29,93,89,82,79,79,68,54,57,39,29,89,79,25,21,50,46,39,46,86,71,43,64,64,52,50,68,89,89,93,75,75,82,75,57,Niké Liga
Podbrezová,htdr7aa5cwjma1fy1nob7sb7,bqxwqho31gkp20ghh33956x3o,J. Luka,Jakub Luka,23.0,Defender,Slovakia,Defender,252.0,1.0,155.0,31.0,406.0,10.0,2.0,4.0,4.0,0.0,2.0,2.0,2.0,24.0,24.0,6.0,690.0,0.0,7.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,86.57,53.45,33.33,50.0,0.0,47.06,55.56,81.82,0.4455700813076158,0.114022444176927,0.0,1.0,0.02756312,2.0,28.0,33.0,0.7636046599999995,285.0,32.869565217391305,0.1304347826086956,20.217391304347824,4.043478260869565,52.95652173913043,1.3043478260869563,0.2608695652173913,0.5217391304347826,0.5217391304347826,0.0,0.2608695652173913,0.2608695652173913,0.2608695652173913,3.130434782608696,3.130434782608696,0.7826086956521738,0.0,0.9130434782608696,0.2608695652173913,0.1304347826086956,1.1739130434782608,0.0,0.0,0.0,0.0,86.57,53.45,33.33,50.0,0.0,47.06,55.56,81.82,0.0581178366922977,0.0148724927187296,0.0,0.1304347826086956,0.0035951895652173,0.2608695652173913,3.652173913043478,4.304347826086956,0.0996006078260868,37.17391304347826,CB,93,71,100,91,96,50,55,55,66,23,77,55,55,55,50,61,20,61,38,46,86,39,41,46,52,75,71,84,50,20,14,50,68,57,50,27,27,39,70,88,86,79,100,61,64,89,79,82,36,36,36,45,23,66,43,43,21,32,32,20,36,25,32,61,39,41,46,52,75,71,84,50,20,14,50,68,46,32,27,11,21,61,71,64,61,96,Niké Liga
Podbrezová,htdr7aa5cwjma1fy1nob7sb7,bs25e89htou4kucgz3c9thej9,R. Paraj,René Paraj,34.0,Midfielder,Slovakia,Midfielder,59.0,3.0,125.0,13.0,181.0,6.0,8.0,7.0,6.0,1.0,3.0,2.0,2.0,39.0,16.0,7.0,542.0,2.0,10.0,16.0,1.0,10.0,1.0,0.0,0.0,0.0,80.09,56.52,60.0,50.0,28.57,49.37,50.0,58.82,0.7793758352915957,0.6567027843972986,1.0,13.0,0.31118047,4.0,32.0,45.0,0.94581161,107.0,9.797047970479705,0.4981549815498155,20.756457564575648,2.158671586715867,30.055350553505537,0.996309963099631,1.328413284132841,1.1623616236162362,0.996309963099631,0.1660516605166051,0.4981549815498155,0.3321033210332103,0.3321033210332103,6.476014760147602,2.656826568265682,1.1623616236162362,0.3321033210332103,1.6605166051660516,2.656826568265682,0.1660516605166051,1.6605166051660516,0.1660516605166051,0.0,0.0,0.0,80.09,56.52,60.0,50.0,28.57,49.37,50.0,58.82,0.1294166516166856,0.1090465878150495,0.1660516605166051,2.158671586715867,0.0516720337638376,0.6642066420664207,5.313653136531365,7.472324723247232,0.1570535883763837,17.767527675276753,DM/CM,28,70,70,54,54,70,74,61,89,26,89,19,19,91,85,63,56,78,96,30,89,78,33,52,50,33,70,96,57,44,22,50,56,81,70,33,89,89,76,81,93,78,57,11,70,63,56,41,70,67,59,89,15,93,15,15,89,74,41,48,78,96,30,78,74,33,52,50,33,70,96,57,44,22,50,56,74,70,26,85,89,67,74,100,74,44,Niké Liga
Podbrezová,htdr7aa5cwjma1fy1nob7sb7,c48bc2einekwfyew18c0zqf6y,K. Miljanič,Karlo Miljanic,24.0,Attacker,Croatia,Striker,7.0,1.0,25.0,0.0,31.0,6.0,7.0,12.0,7.0,5.0,2.0,10.0,11.0,13.0,1.0,3.0,349.0,3.0,24.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,67.39,0.0,100.0,40.0,25.0,37.14,33.33,50.0,2.8724012849422342,0.5802132152698862,4.0,3.0,0.11116234,0.0,3.0,2.0,0.5577418,10.0,1.805157593123209,0.2578796561604584,6.446991404011461,0.0,7.994269340974212,1.5472779369627507,1.805157593123209,3.094555873925501,1.805157593123209,1.2893982808022924,0.5157593123209169,2.5787965616045847,2.836676217765043,3.35243553008596,0.2578796561604584,0.7736389684813754,0.7736389684813754,6.189111747851003,0.2578796561604584,1.0315186246418335,0.2578796561604584,0.5157593123209169,0.0,0.0,0.0,67.39,0.0,100.0,40.0,25.0,37.14,33.33,50.0,0.7407338557157624,0.1496251844535523,1.0315186246418335,0.7736389684813754,0.0286665060171919,0.0,0.7736389684813754,0.5157593123209169,0.1438302636103151,2.5787965616045847,ST,12,52,14,11,14,57,73,62,41,93,62,64,71,25,21,84,32,66,11,57,29,91,11,52,52,29,11,95,46,18,29,32,36,96,71,79,27,25,11,20,16,79,18,4,64,11,11,7,57,79,75,54,96,71,75,79,29,25,89,46,86,7,61,25,93,11,52,52,29,11,95,46,18,29,32,36,100,82,82,32,36,11,18,18,82,18,Niké Liga
Podbrezová,htdr7aa5cwjma1fy1nob7sb7,dyne11pf74cddy5qm9q0cbqc4,V. Chyla,Vincent Chyla,22.0,Midfielder,Slovakia,Midfielder,97.0,2.0,109.0,9.0,204.0,13.0,10.0,11.0,5.0,6.0,2.0,4.0,5.0,42.0,13.0,9.0,651.0,5.0,13.0,12.0,1.0,9.0,2.0,0.0,0.0,0.0,76.98,42.86,40.0,25.0,45.45,62.69,72.22,56.25,0.8156195162384456,0.9952319957775142,7.0,9.0,0.23960983,3.0,20.0,20.0,0.9977907099999996,91.0,13.410138248847929,0.2764976958525346,15.069124423963132,1.2442396313364057,28.202764976958527,1.7972350230414746,1.3824884792626728,1.5207373271889402,0.6912442396313364,0.8294930875576036,0.2764976958525346,0.5529953917050692,0.6912442396313364,5.806451612903226,1.7972350230414746,1.2442396313364057,0.6912442396313364,1.7972350230414746,1.6589861751152073,0.1382488479262673,1.2442396313364057,0.2764976958525346,0.0,0.0,0.0,76.98,42.86,40.0,25.0,45.45,62.69,72.22,56.25,0.1127584584661445,0.137589676835601,0.967741935483871,1.2442396313364057,0.0331257829493087,0.4147465437788018,2.7649769585253456,2.7649769585253456,0.1379434161290322,12.580645161290322,DM/CM,59,61,63,39,61,93,85,96,81,83,76,52,65,96,78,87,96,89,83,30,81,93,33,52,50,19,39,76,20,70,85,85,52,85,85,96,81,81,65,54,52,81,48,37,56,33,30,26,85,78,85,70,67,59,44,52,74,56,52,89,81,74,22,56,89,33,52,50,19,39,76,20,70,85,85,52,70,78,93,67,63,52,30,30,63,26,Niké Liga
Podbrezová,htdr7aa5cwjma1fy1nob7sb7,ehue5yrq2d0gldd87w47z6y21,L. Silagadze,Luka Silagadze,27.0,Midfielder,Georgia,Midfielder,26.0,10.0,66.0,2.0,82.0,1.0,9.0,7.0,4.0,3.0,2.0,6.0,6.0,10.0,4.0,0.0,243.0,1.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,84.54,33.33,41.67,66.67,14.29,45.45,25.0,50.0,0.4607319344891708,1.0533398592411949,4.0,10.0,0.23912138,5.0,8.0,11.0,0.3945775299999999,34.0,9.62962962962963,3.7037037037037033,24.444444444444443,0.7407407407407407,30.370370370370367,0.3703703703703703,3.333333333333333,2.592592592592593,1.4814814814814814,1.111111111111111,0.7407407407407407,2.222222222222222,2.222222222222222,3.7037037037037033,1.4814814814814814,0.0,0.3703703703703703,2.592592592592593,1.111111111111111,1.4814814814814814,0.3703703703703703,0.0,0.0,0.0,0.0,84.54,33.33,41.67,66.67,14.29,45.45,25.0,50.0,0.1706414572182114,0.3901258737930351,1.4814814814814814,3.7037037037037033,0.088563474074074,1.851851851851852,2.962962962962963,4.0740740740740735,0.1461398259259259,12.592592592592592,LM/LCM,67,100,33,100,33,33,33,33,33,50,33,33,33,33,100,33,33,33,33,33,33,33,33,67,67,100,83,100,100,33,100,100,50,33,33,33,33,33,33,67,67,33,33,100,100,100,100,100,67,100,67,67,67,67,33,33,33,100,33,33,33,33,33,33,33,33,67,67,100,83,100,100,33,100,100,50,67,100,67,67,33,100,100,100,67,100,Niké Liga
Komárno,a5t4sy4a6qkknlm03h6e2jq39,175c3vqpypkfz0of6hf2kdtxx,Š. Šmehyl,Šimon Šmehyl,32.0,Defender,Slovakia,Defender,57.0,20.0,111.0,15.0,148.0,5.0,16.0,7.0,5.0,2.0,2.0,4.0,4.0,16.0,15.0,5.0,568.0,3.0,9.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,73.63,39.47,42.55,100.0,42.86,55.17,62.5,75.0,0.5065325908421013,2.116083735937054,1.0,5.0,0.13857421,5.0,17.0,28.0,1.17857084,67.0,9.03169014084507,3.1690140845070425,17.588028169014084,2.376760563380282,23.450704225352112,0.7922535211267606,2.535211267605634,1.1091549295774648,0.7922535211267606,0.3169014084507042,0.3169014084507042,0.6338028169014085,0.6338028169014085,2.535211267605634,2.376760563380282,0.7922535211267606,0.4753521126760563,1.426056338028169,0.6338028169014085,0.6338028169014085,0.4753521126760563,0.0,0.0,0.0,0.0,73.63,39.47,42.55,100.0,42.86,55.17,62.5,75.0,0.0802604457320231,0.3352949581590402,0.1584507042253521,0.7922535211267606,0.0219571811619718,0.7922535211267606,2.693661971830986,4.436619718309859,0.1867453795774648,10.616197183098592,CB,18,100,75,57,29,29,100,82,80,75,77,71,71,27,29,45,93,86,61,88,23,39,41,46,52,11,18,89,84,80,46,61,59,61,100,61,77,82,95,50,68,93,21,7,100,79,32,11,18,96,82,71,68,75,68,68,7,18,36,86,75,54,86,7,39,41,46,52,11,18,89,84,80,46,61,59,57,100,57,71,82,89,46,68,93,7,Niké Liga
Komárno,a5t4sy4a6qkknlm03h6e2jq39,43ssius9znhjpkfvc93go6wa1,A. Krčík,Adam Krčík,30.0,Defender,Slovakia,Defender,92.0,3.0,110.0,16.0,199.0,6.0,3.0,4.0,3.0,1.0,0.0,10.0,10.0,29.0,11.0,4.0,605.0,2.0,8.0,8.0,4.0,7.0,1.0,0.0,0.0,0.0,79.28,43.24,18.75,40.0,50.0,51.79,60.0,58.33,0.3048484213075367,0.3720021558502629,1.0,5.0,0.14022166,0.0,19.0,25.0,1.04802966,83.0,13.68595041322314,0.4462809917355372,16.363636363636363,2.3801652892561984,29.60330578512397,0.8925619834710744,0.4462809917355372,0.5950413223140496,0.4462809917355372,0.1487603305785124,0.0,1.487603305785124,1.487603305785124,4.31404958677686,1.6363636363636362,0.5950413223140496,0.2975206611570248,1.1900826446280992,1.1900826446280992,0.5950413223140496,1.0413223140495869,0.1487603305785124,0.0,0.0,0.0,79.28,43.24,18.75,40.0,50.0,51.79,60.0,58.33,0.0453493519300467,0.0553391636802044,0.1487603305785124,0.743801652892562,0.0208594204958677,0.0,2.8264462809917354,3.71900826446281,0.1559052386776859,12.347107438016527,RB/RCB,69,81,81,72,75,44,50,72,75,44,19,81,81,66,28,38,84,66,94,75,44,62,44,44,53,56,62,44,56,100,50,66,28,56,62,44,59,69,16,59,62,75,44,50,75,69,56,50,19,44,62,69,44,19,75,75,50,12,25,81,69,75,75,31,62,44,44,53,56,62,44,56,100,50,66,28,50,50,44,56,56,16,44,50,69,38,Niké Liga
Komárno,a5t4sy4a6qkknlm03h6e2jq39,47b72vxpquq1a5sbncfp2c72t,R. Pillár,Róbert Pillár,35.0,Defender,Slovakia,Defender,274.0,0.0,91.0,31.0,365.0,23.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,32.0,43.0,7.0,677.0,2.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,87.11,46.97,0.0,0.0,33.33,59.26,58.97,75.0,0.7508380539955144,0.0,0.0,1.0,0.01484598,0.0,23.0,29.0,0.6647948799999999,238.0,36.42540620384048,0.0,12.097488921713442,4.121122599704579,48.52289512555392,3.057607090103397,0.1329394387001477,0.7976366322008863,0.7976366322008863,0.0,0.1329394387001477,0.0,0.0,4.254062038404727,5.716395864106351,0.930576070901034,0.2658788774002954,0.930576070901034,0.1329394387001477,0.0,0.7976366322008863,0.0,0.0,0.0,0.0,87.11,46.97,0.0,0.0,33.33,59.26,58.97,75.0,0.0998159894528748,0.0,0.0,0.1329394387001477,0.0019736162481536,0.0,3.057607090103397,3.855243722304284,0.088377458197932,31.63958641063516,CB,96,32,61,91,89,96,32,73,91,23,55,11,11,77,89,77,77,61,20,16,68,39,41,46,52,79,54,32,16,57,54,54,59,86,16,27,27,11,23,73,75,61,89,75,32,36,82,68,93,18,57,75,23,46,11,11,54,64,57,57,39,14,16,39,39,41,46,52,79,54,32,16,57,54,54,59,71,16,27,14,11,23,64,54,46,79,Niké Liga
Komárno,a5t4sy4a6qkknlm03h6e2jq39,497cva6ygshr07y7n2y4v1p79,M. Šimko,Martin Šimko,28.0,Defender,Slovakia,Defender,152.0,0.0,41.0,10.0,193.0,12.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,16.0,32.0,1.0,360.0,2.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,87.73,47.62,0.0,0.0,50.0,50.0,54.55,100.0,0.6060165990032699,0.0,0.0,2.0,0.03932202,0.0,7.0,13.0,0.4288124799999999,118.0,38.0,0.0,10.25,2.5,48.25,3.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.25,0.5,1.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,87.73,47.62,0.0,0.0,50.0,50.0,54.55,100.0,0.1515041497508174,0.0,0.0,0.5,0.009830505,0.0,1.75,3.25,0.1072031199999999,29.5,CB,57,32,21,27,43,66,32,55,66,23,23,11,11,27,61,7,77,41,38,16,11,39,41,46,52,82,57,32,16,86,23,46,91,64,16,27,54,54,23,27,36,39,54,86,32,18,39,64,88,29,70,86,23,23,11,11,43,96,4,89,79,39,16,11,39,41,46,52,82,57,32,16,86,23,46,91,89,16,27,57,54,23,32,43,64,68,Niké Liga
