Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total big chances saved_Total,total mins played,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total accurate cross_Total,total effective clearance_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total big chances saved_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total accurate cross_p90,total effective clearance_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total big chances saved_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total accurate cross_TotalPR,total effective clearance_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total big chances saved_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total accurate cross_p90PR,total effective clearance_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,Matthias Ginter,32,Defender,Germany,Defender,94.0,84.0,10.0,178.0,6.0,0.0,270.0,13.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,25.0,0.0,4.0,0.0,6.0,7.0,0.0,0.0,15.0,4.0,0.0,90.36,71.43,0.0,0.0,0.0,67.57,59.09,66.67,0.4932270051705812,0.3870826331101819,1.0,12.0,0.26393664,4.0,19.0,21.0,0.4579026999999997,122.0,31.33333333333333,28.0,3.333333333333333,59.333333333333336,2.0,0.0,4.333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,8.333333333333334,0.0,1.3333333333333333,0.0,2.0,2.333333333333333,0.0,0.0,5.0,1.3333333333333333,0.0,90.36,71.43,0.0,0.0,0.0,67.57,59.09,66.67,0.164409001723527,0.1290275443700606,0.3333333333333333,4.0,0.08797888,1.3333333333333333,6.333333333333333,7.0,0.1526342333333332,40.66666666666666,CB,44,93,78,78,100,50,87,100,91,85,80,93,56,56,96,41,57,31,80,98,30,43,41,78,50,67,96,43,30,31,74,41,50,81,100,83,100,96,94,81,85,93,81,44,89,74,70,100,50,85,100,85,85,78,93,52,52,93,41,57,31,72,96,30,43,35,78,50,67,96,43,30,31,74,41,50,78,100,81,100,96,94,80,85,93,78,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,bytrobr8rfp9zwbxzopr4vgno,D. Scherhant,Derry Scherhant,23,Attacker,Germany,Striker,11.0,33.0,0.0,41.0,6.0,0.0,231.0,1.0,1.0,7.0,1.0,6.0,4.0,10.0,10.0,7.0,0.0,1.0,1.0,16.0,1.0,2.0,3.0,2.0,2.0,0.0,77.36,0.0,21.43,20.0,14.29,26.92,33.33,66.67,0.2932749062730233,0.560836994674574,3.0,6.0,0.24594489,0.0,2.0,6.0,0.3487955599999999,16.0,4.285714285714286,12.857142857142856,0.0,15.974025974025972,2.3376623376623376,0.0,0.3896103896103896,0.3896103896103896,2.727272727272727,0.3896103896103896,2.3376623376623376,1.5584415584415583,3.896103896103896,3.896103896103896,2.727272727272727,0.0,0.3896103896103896,0.3896103896103896,6.233766233766233,0.3896103896103896,0.7792207792207791,1.1688311688311688,0.7792207792207791,0.7792207792207791,0.0,77.36,0.0,21.43,20.0,14.29,26.92,33.33,66.67,0.114262950495983,0.2185079200030807,1.1688311688311688,2.3376623376623376,0.0958226844155844,0.0,0.7792207792207791,2.3376623376623376,0.1358943740259739,6.233766233766233,LW,33,33,33,33,100,67,67,100,67,67,100,100,50,33,33,50,100,67,67,33,33,100,100,83,67,33,33,67,33,67,33,67,33,67,100,83,67,67,33,33,67,67,33,33,33,33,33,100,67,67,100,67,67,100,100,67,33,33,50,100,67,67,33,33,100,100,67,67,33,33,67,33,67,33,67,33,67,100,67,67,67,33,33,67,67,33,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,cp5t077hogyhom0scrziguyju,J. Makengo,Jordy Makengo,25,Defender,France,Defender,57.0,60.0,4.0,117.0,2.0,0.0,270.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,15.0,0.0,4.0,1.0,5.0,8.0,1.0,0.0,10.0,1.0,0.0,82.39,50.0,0.0,33.33,100.0,60.0,50.0,50.0,0.044208495432764,0.2855192785524757,1.0,7.0,0.14629644,3.0,14.0,8.0,0.39555236,51.0,19.0,20.0,1.3333333333333333,39.0,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,1.0,5.0,0.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333,0.0,3.333333333333333,0.3333333333333333,0.0,82.39,50.0,0.0,33.33,100.0,60.0,50.0,50.0,0.0147361651442546,0.0951730928508252,0.3333333333333333,2.333333333333333,0.04876548,1.0,4.666666666666667,2.6666666666666665,0.1318507866666666,17.0,LB/LCB,62,69,50,77,50,46,62,85,31,23,54,31,58,58,62,50,65,65,73,92,65,23,50,19,54,54,81,23,73,92,62,50,15,23,69,58,77,77,62,81,38,69,54,62,69,50,62,46,46,62,81,27,23,50,31,54,54,54,50,58,54,73,92,58,23,46,19,54,54,81,23,73,92,62,50,15,23,69,54,77,77,54,81,35,69,54,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,dvhjw2ieemakzw9o56r6y4foq,I. Matanović,Igor Matanovic,23,Attacker,Croatia,Striker,7.0,26.0,3.0,33.0,3.0,0.0,241.0,12.0,1.0,13.0,7.0,6.0,4.0,11.0,11.0,26.0,3.0,1.0,7.0,11.0,5.0,8.0,0.0,11.0,1.0,0.0,66.0,100.0,0.0,72.73,53.85,63.41,60.0,100.0,1.2167725566196004,0.2760956897025358,4.0,3.0,0.25095276,1.0,5.0,4.0,0.20223634,16.0,2.6141078838174274,9.709543568464731,1.120331950207469,12.323651452282158,1.120331950207469,0.0,4.481327800829876,0.3734439834024896,4.854771784232366,2.6141078838174274,2.240663900414938,1.4937759336099583,4.107883817427386,4.107883817427386,9.709543568464731,1.120331950207469,0.3734439834024896,2.6141078838174274,4.107883817427386,1.867219917012448,2.987551867219917,0.0,4.107883817427386,0.3734439834024896,0.0,66.0,100.0,0.0,72.73,53.85,63.41,60.0,100.0,0.4543963904388549,0.1031062741627727,1.4937759336099583,1.120331950207469,0.0937167983402489,0.3734439834024896,1.867219917012448,1.4937759336099583,0.0755239443983402,5.975103734439834,ST,17,39,69,33,50,53,94,75,94,75,97,89,97,97,100,94,67,94,42,75,100,39,100,64,53,22,97,39,89,83,100,100,92,78,56,86,56,78,44,81,47,67,61,17,39,72,28,44,53,94,72,100,78,100,89,100,100,100,94,56,94,39,72,100,39,100,61,53,22,97,39,89,83,100,100,92,83,61,89,50,78,33,78,44,67,44,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,Maximilian Eggestein,29,Midfielder,Germany,Midfielder,69.0,73.0,6.0,142.0,3.0,0.0,270.0,2.0,0.0,8.0,4.0,4.0,4.0,2.0,2.0,8.0,2.0,5.0,2.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,88.2,75.0,0.0,50.0,25.0,42.11,40.0,50.0,0.7091797748824606,0.1616632037825743,3.0,7.0,0.15468582,5.0,12.0,10.0,0.21320572,83.0,23.0,24.33333333333333,2.0,47.333333333333336,1.0,0.0,0.6666666666666666,0.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.333333333333333,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,88.2,75.0,0.0,50.0,25.0,42.11,40.0,50.0,0.2363932582941535,0.0538877345941914,1.0,2.333333333333333,0.05156194,1.6666666666666667,4.0,3.333333333333333,0.0710685733333333,27.666666666666668,DM/CM,78,67,75,83,69,50,50,44,97,86,100,97,64,64,28,97,67,81,75,67,72,36,6,25,53,50,86,36,81,50,28,47,36,89,56,100,83,78,94,50,61,44,72,72,67,75,72,67,50,44,44,97,78,100,97,61,61,28,94,64,75,75,61,64,36,6,19,53,50,86,36,81,50,28,47,36,83,56,100,83,78,89,44,56,44,67,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,vzbmf6lqvbw398clnt7jyiqy,Y. Engelhardt,Yannik Engelhardt,25,Midfielder,Germany,Midfielder,44.0,66.0,2.0,110.0,0.0,0.0,262.0,7.0,0.0,6.0,4.0,2.0,1.0,4.0,4.0,13.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,83.97,66.67,0.0,25.0,50.0,48.15,58.33,100.0,0.7102047512685324,0.0,0.0,11.0,0.21380631,4.0,7.0,5.0,0.1741761399999999,61.0,15.114503816793894,22.67175572519084,0.6870229007633588,37.786259541984734,0.0,0.0,2.404580152671756,0.0,2.0610687022900764,1.3740458015267176,0.6870229007633588,0.3435114503816794,1.3740458015267176,1.3740458015267176,4.465648854961832,0.6870229007633588,0.6870229007633588,1.0305343511450382,1.717557251908397,1.3740458015267176,0.3435114503816794,0.0,0.6870229007633588,0.3435114503816794,0.0,83.97,66.67,0.0,25.0,50.0,48.15,58.33,100.0,0.2439634641762134,0.0,0.0,3.7786259541984735,0.0734449156488549,1.3740458015267176,2.404580152671756,1.717557251908397,0.0598314984732824,20.95419847328244,DM/CM,25,61,28,44,6,50,94,44,86,86,69,61,92,92,64,97,19,97,61,89,72,36,25,25,53,28,75,36,64,86,50,64,94,94,6,25,89,89,83,31,31,17,53,28,61,28,44,6,50,100,44,78,89,78,67,94,94,61,100,22,100,61,89,78,36,22,28,53,28,75,36,64,86,50,64,94,89,6,25,89,89,83,28,33,17,56,Bundesliga
Paderborn,62ljqd4za2a6svd9wgctg8b53,15zmp06runzqxogas99bj5aay,L. Ulrich,Laurin Ulrich,21,Midfielder,Germany,Midfielder,34.0,38.0,0.0,71.0,3.0,0.0,226.0,2.0,0.0,5.0,1.0,4.0,3.0,0.0,0.0,12.0,0.0,2.0,0.0,6.0,5.0,0.0,1.0,5.0,5.0,0.0,81.61,0.0,25.0,0.0,0.0,46.15,28.57,100.0,0.3063256797435031,0.2944526778873388,4.0,7.0,0.19902184,5.0,5.0,3.0,0.1009989499999999,35.0,13.539823008849558,15.132743362831858,0.0,28.274336283185843,1.1946902654867255,0.0,0.7964601769911505,0.0,1.991150442477876,0.3982300884955752,1.592920353982301,1.1946902654867255,0.0,0.0,4.778761061946903,0.0,0.7964601769911505,0.0,2.3893805309734515,1.991150442477876,0.0,0.3982300884955752,1.991150442477876,1.991150442477876,0.0,81.61,0.0,25.0,0.0,0.0,46.15,28.57,100.0,0.1219881025527224,0.117259915972834,1.592920353982301,2.7876106194690267,0.0792564849557522,1.991150442477876,1.991150442477876,1.1946902654867255,0.0402208207964601,13.938053097345133,CM/AM,69,38,9,44,28,53,62,38,62,31,91,91,9,9,56,38,53,12,44,81,9,25,78,81,50,50,9,38,9,12,44,44,91,50,31,97,72,75,84,22,12,6,56,88,31,9,69,38,53,69,38,69,31,94,94,9,9,62,38,56,12,50,88,9,25,81,88,50,50,9,38,9,12,44,44,91,56,44,94,69,75,88,19,12,6,56,Bundesliga
Paderborn,62ljqd4za2a6svd9wgctg8b53,3znd103smd5bsn5cblzagotbe,M. Hansen,Mattes Hansen,22,Defender,Germany,Midfielder,112.0,49.0,11.0,160.0,1.0,0.0,246.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,11.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,7.0,3.0,0.0,88.89,68.75,50.0,100.0,0.0,61.11,33.33,60.0,0.0794459788832487,0.1111573568153649,2.0,1.0,0.01689528,0.0,10.0,10.0,0.38215047,71.0,40.97560975609756,17.926829268292682,4.024390243902439,58.53658536585366,0.3658536585365853,0.0,0.7317073170731707,0.0,0.7317073170731707,0.0,0.7317073170731707,0.3658536585365853,0.3658536585365853,0.3658536585365853,4.024390243902439,0.0,1.0975609756097562,0.0,0.0,1.0975609756097562,0.3658536585365853,0.3658536585365853,2.5609756097560976,1.0975609756097562,0.0,88.89,68.75,50.0,100.0,0.0,61.11,33.33,60.0,0.0290656020304568,0.0406673256641578,0.7317073170731707,0.3658536585365853,0.0061811999999999,0.0,3.658536585365854,3.658536585365854,0.1398111475609756,25.97560975609756,CB,81,54,87,59,59,50,22,44,52,17,93,72,56,56,37,41,48,31,9,80,70,91,11,61,50,48,89,91,91,31,44,20,39,26,63,94,31,26,26,59,57,74,33,93,56,96,67,78,50,22,44,59,17,93,85,63,63,41,41,52,31,9,85,78,93,11,67,50,48,89,91,91,31,44,20,39,26,70,93,37,26,26,59,59,81,44,Bundesliga
Paderborn,62ljqd4za2a6svd9wgctg8b53,4212luiyivgvje1vm1ojieicq,G. Vidović,Gabriel Vidovic,22,Attacker,Croatia,Striker,60.0,53.0,6.0,113.0,1.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,9.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,90.4,100.0,0.0,50.0,0.0,42.86,0.0,100.0,0.0,0.0470688852668885,0.0,3.0,0.1139768199999999,1.0,6.0,5.0,0.1227476,44.0,21.86234817813765,19.31174089068826,2.1862348178137654,41.17408906882591,0.3643724696356275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.643724696356276,4.008097165991903,3.279352226720648,0.0,0.0,0.0,0.3643724696356275,1.0931174089068827,1.8218623481781373,0.0,0.0,0.3643724696356275,0.0,90.4,100.0,0.0,50.0,0.0,42.86,0.0,100.0,0.0,0.0171506059676921,0.0,1.0931174089068827,0.0415300153846153,0.3643724696356275,2.1862348178137654,1.8218623481781373,0.0447258461538461,16.032388663967613,LW,100,67,100,67,33,67,33,50,33,33,33,33,50,67,67,50,50,33,33,83,67,33,50,33,67,100,100,33,100,33,100,33,83,33,33,33,33,33,67,100,33,33,100,100,67,100,67,33,67,33,50,33,33,33,33,33,67,67,50,50,33,33,67,67,33,50,33,67,100,100,33,100,33,100,33,83,33,33,33,33,33,67,100,33,33,67,Bundesliga
Paderborn,62ljqd4za2a6svd9wgctg8b53,8ykilmatoql1qvz5bwe0teove,T. Scheller,Tjark Scheller,24,Defender,Germany,Defender,131.0,38.0,4.0,169.0,1.0,0.0,270.0,10.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,19.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,22.0,4.0,0.0,88.48,28.57,0.0,66.67,0.0,65.52,62.5,80.0,0.1640491619543491,0.0437122013550855,0.0,3.0,0.06333723,1.0,5.0,3.0,0.19317999,102.0,43.66666666666666,12.666666666666666,1.3333333333333333,56.333333333333336,0.3333333333333333,0.0,3.333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.3333333333333333,6.333333333333333,0.0,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,7.333333333333333,1.3333333333333333,0.0,88.48,28.57,0.0,66.67,0.0,65.52,62.5,80.0,0.054683053984783,0.0145707337850285,0.0,1.0,0.0211124099999999,0.3333333333333333,1.6666666666666667,1.0,0.06439333,34.0,CB,100,35,35,67,59,50,72,44,30,44,37,30,85,94,74,41,33,31,65,54,87,43,80,78,50,41,24,43,72,31,59,57,76,52,48,39,69,70,59,39,19,41,67,100,35,31,59,54,50,72,44,26,43,37,30,83,94,74,41,31,31,63,50,87,43,80,78,50,41,24,43,72,31,59,57,76,52,48,39,69,67,57,33,15,33,67,Bundesliga
Paderborn,62ljqd4za2a6svd9wgctg8b53,citk63ulb3h3xblhzpmuk78fe,L. Curda,Laurin Curda,24,Defender,Germany,Defender,25.0,46.0,5.0,70.0,5.0,0.0,247.0,14.0,0.0,4.0,3.0,1.0,0.0,4.0,4.0,27.0,0.0,3.0,0.0,8.0,5.0,1.0,1.0,19.0,5.0,0.0,73.68,41.67,11.11,25.0,0.0,62.79,73.68,71.43,0.2874269747383653,0.5214779238455535,2.0,4.0,0.12726997,3.0,9.0,9.0,0.4941851899999999,30.0,9.109311740890687,16.761133603238868,1.8218623481781373,25.506072874493928,1.8218623481781373,0.0,5.101214574898785,0.0,1.45748987854251,1.0931174089068827,0.3643724696356275,0.0,1.45748987854251,1.45748987854251,9.838056680161944,0.0,1.0931174089068827,0.0,2.91497975708502,1.8218623481781373,0.3643724696356275,0.3643724696356275,6.923076923076923,1.8218623481781373,0.0,73.68,41.67,11.11,25.0,0.0,62.79,73.68,71.43,0.1047304766253153,0.190012198972064,0.728744939271255,1.45748987854251,0.0463736732793522,1.0931174089068827,3.279352226720648,3.279352226720648,0.1800674781376517,10.931174089068826,RB/RCB,23,69,62,31,81,54,100,27,81,85,58,31,65,65,100,50,38,35,92,96,42,50,77,62,54,31,69,46,42,35,77,85,31,77,77,92,85,92,85,85,73,62,46,8,77,69,38,85,54,100,27,85,85,62,31,69,69,100,50,46,35,92,92,46,54,77,62,54,31,69,46,42,35,77,85,31,77,77,92,85,92,85,85,69,62,46,Bundesliga
Paderborn,62ljqd4za2a6svd9wgctg8b53,dgubl900t52nssngev6atayju,M. Pieringer,Marvin Pieringer,26,Attacker,Germany,Striker,26.0,22.0,1.0,48.0,2.0,0.0,261.0,4.0,0.0,4.0,2.0,2.0,2.0,3.0,3.0,8.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,4.0,0.0,0.0,81.36,50.0,0.0,0.0,25.0,22.22,40.0,0.0,0.2740947824259815,0.206188961608778,1.0,5.0,0.11305692,2.0,2.0,2.0,0.13099015,12.0,8.965517241379311,7.586206896551724,0.3448275862068966,16.551724137931036,0.6896551724137931,0.0,1.3793103448275863,0.0,1.3793103448275863,0.6896551724137931,0.6896551724137931,0.6896551724137931,1.0344827586206895,1.0344827586206895,2.7586206896551726,0.0,0.0,0.3448275862068966,3.4482758620689657,0.6896551724137931,0.0,0.0,1.3793103448275863,0.0,0.0,81.36,50.0,0.0,0.0,25.0,22.22,40.0,0.0,0.0945154422158557,0.0710996419340613,0.3448275862068966,1.7241379310344829,0.0389851448275862,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.0451690172413793,4.137931034482759,ST,89,33,33,58,33,53,53,33,14,6,53,56,39,39,28,17,25,8,33,44,11,39,81,28,53,89,47,39,11,31,6,61,28,6,44,36,83,61,75,22,25,39,31,89,28,33,44,28,53,50,33,6,6,50,50,39,39,17,17,25,6,33,33,11,39,83,28,53,89,47,39,11,31,6,61,28,6,33,28,83,50,67,22,17,33,33,Bundesliga
Paderborn,62ljqd4za2a6svd9wgctg8b53,e1w7f2zm2yfn65qgj0by7une1,R. Obermair,Raphael Obermair,30,Midfielder,Philippines,Midfielder,41.0,40.0,3.0,77.0,4.0,0.0,270.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,6.0,9.0,0.0,8.0,0.0,2.0,0.0,3.0,4.0,7.0,1.0,0.0,76.24,27.27,19.05,60.0,0.0,64.29,50.0,25.0,0.095193250304533,0.3822620625851471,1.0,5.0,0.15308378,3.0,5.0,5.0,0.3860080999999999,39.0,13.666666666666666,13.333333333333334,1.0,25.666666666666668,1.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,3.0,0.0,2.6666666666666665,0.0,0.6666666666666666,0.0,1.0,1.3333333333333333,2.333333333333333,0.3333333333333333,0.0,76.24,27.27,19.05,60.0,0.0,64.29,50.0,25.0,0.0317310834348443,0.1274206875283823,0.3333333333333333,1.6666666666666667,0.0510279266666666,1.0,1.6666666666666667,1.6666666666666667,0.1286693666666666,13.0,LM/LCM,100,33,83,100,67,67,83,33,50,33,83,83,33,33,33,50,67,50,33,33,33,100,67,33,67,67,33,33,50,50,67,83,33,33,100,67,67,67,67,67,50,100,67,100,33,83,100,67,67,83,33,50,33,67,83,33,33,33,50,67,50,33,33,33,100,67,33,67,67,33,33,50,50,67,83,33,33,67,67,67,67,50,67,33,100,67,Bundesliga
Paderborn,62ljqd4za2a6svd9wgctg8b53,tq9adw3zd9lzucm2zq6xdhey,J. ter Horst,Jano ter Horst,24,Defender,Germany,Defender,103.0,38.0,5.0,140.0,1.0,0.0,262.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,15.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,23.0,1.0,0.0,84.85,35.71,100.0,100.0,0.0,57.69,58.33,20.0,0.0343479387266504,0.1069588218233675,1.0,4.0,0.07807319,1.0,2.0,3.0,0.25421762,73.0,35.38167938931298,13.053435114503817,1.717557251908397,48.09160305343512,0.3435114503816794,0.0,2.404580152671756,0.0,0.3435114503816794,0.0,0.3435114503816794,0.0,0.3435114503816794,0.6870229007633588,5.152671755725191,0.0,2.748091603053436,0.0,0.0,0.6870229007633588,0.3435114503816794,0.3435114503816794,7.900763358778626,0.3435114503816794,0.0,84.85,35.71,100.0,100.0,0.0,57.69,58.33,20.0,0.0117989102496127,0.0367415800156605,0.3435114503816794,1.3740458015267176,0.0268190347328244,0.3435114503816794,0.6870229007633588,1.0305343511450382,0.0873266633587786,25.0763358778626,RB/RCB,100,38,62,100,23,54,73,27,38,27,58,31,31,35,62,50,100,35,19,38,42,50,85,12,54,85,54,100,92,35,62,62,8,31,31,73,85,54,38,23,23,38,100,100,31,46,100,23,54,77,27,31,27,46,31,31,31,62,50,100,35,19,38,31,46,85,8,54,85,54,100,92,35,62,62,8,31,31,69,77,62,38,23,23,38,100,Bundesliga
Paderborn,62ljqd4za2a6svd9wgctg8b53,zj59uztnn42yuyawd39evp0q,S. Castañeda,Santiago Castañeda,21,Midfielder,USA,Midfielder,83.0,44.0,4.0,127.0,2.0,0.0,270.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,13.0,0.0,8.0,1.0,6.0,3.0,0.0,0.0,22.0,3.0,0.0,86.99,40.0,0.0,0.0,33.33,46.43,62.5,50.0,0.2220813657088891,0.070749674638507,1.0,5.0,0.10858417,3.0,5.0,2.0,0.1979462599999999,49.0,27.666666666666668,14.666666666666666,1.3333333333333333,42.333333333333336,0.6666666666666666,0.0,1.6666666666666667,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,4.333333333333333,0.0,2.6666666666666665,0.3333333333333333,2.0,1.0,0.0,0.0,7.333333333333333,1.0,0.0,86.99,40.0,0.0,0.0,33.33,46.43,62.5,50.0,0.074027121902963,0.0235832248795023,0.3333333333333333,1.6666666666666667,0.0361947233333333,1.0,1.6666666666666667,0.6666666666666666,0.0659820866666666,16.333333333333332,DM/CM,94,28,56,67,47,50,72,44,53,64,42,25,17,42,64,36,92,56,67,67,31,36,100,58,53,39,33,36,31,61,39,75,36,50,22,64,69,72,67,8,6,28,31,89,28,50,67,42,50,69,44,50,64,39,25,17,39,56,36,92,53,67,61,31,36,100,53,53,39,33,36,31,61,39,75,36,50,22,56,58,72,64,8,6,22,28,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,15iz2a4rfw054ti9gb5q95w16,L. Pinckert,Lukas Pinckert,26,Defender,Germany,Defender,87.0,21.0,3.0,108.0,1.0,0.0,270.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,28.0,2.0,0.0,87.1,25.0,0.0,0.0,0.0,46.15,56.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,1.0,36.0,0.3333333333333333,0.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,9.333333333333334,0.6666666666666666,0.0,87.1,25.0,0.0,0.0,0.0,46.15,56.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,92,15,27,77,23,54,85,69,15,27,23,31,15,15,50,50,73,35,19,38,15,23,100,31,54,100,12,23,15,35,15,54,81,15,12,31,12,12,15,12,12,12,12,92,8,15,77,15,54,85,58,15,27,23,31,15,15,31,50,62,35,19,31,15,23,100,23,54,100,12,23,15,35,15,54,81,15,12,31,12,12,15,12,12,12,12,Bundesliga
