Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total attempts obox_Total,total ontarget attempt_Total,total blocked scoring att_Total,total goals_Total,total big chances saved_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total attempts obox_p90,total ontarget attempt_p90,total blocked scoring att_p90,total goals_p90,total big chances saved_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total attempts obox_TotalPR,total ontarget attempt_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total big chances saved_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total attempts obox_p90PR,total ontarget attempt_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total big chances saved_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,58dyik26pd4vb9biime1mw2y1,J. Braut Brunes,Jonatan Braut Brunes,26,Attacker,Norway,Striker,19.0,0.0,44.0,0.0,63.0,4.0,1.0,8.0,18.0,17.0,5.0,6.0,18.0,6.0,0.0,529.0,34.0,9.0,4.0,0.0,1.0,4.0,7.0,1.0,0.0,0.0,0.0,87.5,0.0,0.0,80.0,22.22,46.15,50.0,0.0,2.037368589872092,0.420945590286769,1.0,2.0,0.04950342,2.0,4.0,0.0,0.2470040699999999,14.0,3.2325141776937616,0.0,7.485822306238185,0.0,10.718336483931946,0.6805293005671077,0.1701323251417769,1.3610586011342154,3.062381852551985,2.892249527410208,0.8506616257088846,1.0207939508506616,3.062381852551985,1.0207939508506616,0.0,5.784499054820415,1.5311909262759924,0.6805293005671077,0.0,0.1701323251417769,0.6805293005671077,1.1909262759924384,0.1701323251417769,0.0,0.0,0.0,87.5,0.0,0.0,80.0,22.22,46.15,50.0,0.0,0.3466222553657623,0.0716164520336657,0.1701323251417769,0.3402646502835538,0.0084221319470699,0.3402646502835538,0.6805293005671077,0.0,0.0420233767485822,2.3818525519848768,ST,63,26,72,15,68,37,80,90,93,95,26,28,44,79,21,93,89,68,11,32,61,99,48,51,51,49,100,15,26,98,28,76,73,11,88,68,27,32,27,61,57,4,56,40,37,26,37,15,37,24,78,80,80,88,20,20,15,61,21,80,61,51,11,22,54,90,32,51,51,49,100,15,26,98,28,76,73,11,80,54,22,24,24,46,51,4,41,10,Czech League
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,6ajl37s0de73x36nhufcoejje,M. Ryneš,Matej Rynes,25,Defender,Czechia,Defender,98.0,5.0,137.0,7.0,230.0,4.0,1.0,6.0,4.0,0.0,4.0,4.0,17.0,6.0,4.0,429.0,9.0,4.0,2.0,6.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,87.12,31.82,19.23,50.0,50.0,53.12,80.0,85.71,0.2824882793295414,0.6366447874166664,3.0,9.0,0.19357762,3.0,34.0,35.0,1.2646066099999995,123.0,20.55944055944056,1.048951048951049,28.74125874125874,1.4685314685314683,48.25174825174825,0.8391608391608392,0.2097902097902098,1.2587412587412588,0.8391608391608392,0.0,0.8391608391608392,0.8391608391608392,3.5664335664335667,1.2587412587412588,0.8391608391608392,1.888111888111888,0.8391608391608392,0.4195804195804196,1.2587412587412588,0.8391608391608392,0.4195804195804196,0.2097902097902098,0.2097902097902098,0.0,0.0,0.0,87.12,31.82,19.23,50.0,50.0,53.12,80.0,85.71,0.0592632753838198,0.1335618435139859,0.6293706293706294,1.888111888111888,0.0406106895104895,0.6293706293706294,7.132867132867133,7.3426573426573425,0.2653020860139859,25.804195804195803,LB/LCB,65,78,100,35,85,22,85,72,65,10,32,28,25,28,42,82,52,55,48,92,85,62,85,50,52,52,85,35,35,78,80,50,88,80,55,70,98,80,65,60,100,100,95,90,75,80,100,40,90,25,80,65,80,10,35,30,25,25,45,80,50,65,65,90,95,75,90,50,52,52,85,35,35,78,80,50,88,80,40,65,100,75,75,60,100,100,95,85,Czech League
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,7clxo8giuja0f0hw9jbto3mjt,L. Mbe Soh,Loïc Mbe Soh,25,Defender,France,Defender,119.0,0.0,94.0,9.0,213.0,6.0,0.0,2.0,4.0,2.0,0.0,0.0,16.0,10.0,2.0,263.0,4.0,3.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,93.01,64.29,0.0,0.0,0.0,76.19,60.0,71.43,0.3291139398447637,0.0507536053861244,1.0,6.0,0.12060809,3.0,22.0,19.0,0.3700291899999998,158.0,40.72243346007605,0.0,32.16730038022814,3.0798479087452475,72.88973384030419,2.0532319391634983,0.0,0.6844106463878328,1.3688212927756656,0.6844106463878328,0.0,0.0,5.475285171102662,3.422053231939164,0.6844106463878328,1.3688212927756656,1.0266159695817492,0.0,1.711026615969582,0.6844106463878328,0.0,1.0266159695817492,0.0,0.0,0.0,0.0,93.01,64.29,0.0,0.0,0.0,76.19,60.0,71.43,0.1126245421522005,0.0173681539344151,0.3422053231939164,2.0532319391634983,0.0412727304182509,1.0266159695817492,7.52851711026616,6.501901140684411,0.126625958555133,54.06844106463878,CB,48,27,73,33,54,26,41,43,65,49,11,11,22,18,14,41,20,20,56,90,21,95,36,46,51,51,98,93,27,20,21,100,64,73,52,19,72,78,75,83,71,55,40,60,90,27,100,60,96,56,41,79,92,71,11,11,62,23,25,65,54,20,90,96,21,100,36,46,51,51,98,93,27,20,21,100,64,73,75,29,88,96,90,96,100,96,88,98,Czech League
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,7twrnp7os9wbiqsnwcbz9ju8l,J. Zelený,Jaroslav Zeleny,34,Defender,Czechia,Defender,149.0,3.0,78.0,17.0,224.0,8.0,1.0,3.0,2.0,2.0,5.0,5.0,22.0,4.0,2.0,339.0,8.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.19,65.38,100.0,60.0,0.0,68.75,61.54,50.0,0.2346961582073308,0.3624749995499349,0.0,8.0,0.2240909199999999,5.0,22.0,23.0,0.6029804800000005,117.0,39.55752212389381,0.7964601769911505,20.70796460176992,4.513274336283186,59.469026548672566,2.1238938053097347,0.2654867256637168,0.7964601769911505,0.5309734513274337,0.5309734513274337,1.327433628318584,1.327433628318584,5.84070796460177,1.0619469026548674,0.5309734513274337,2.1238938053097347,1.8584070796460177,0.7964601769911505,0.5309734513274337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.19,65.38,100.0,60.0,0.0,68.75,61.54,50.0,0.0623087145683179,0.0962323007654694,0.0,2.1238938053097347,0.0594931646017698,1.327433628318584,5.84070796460177,6.106194690265487,0.1600833132743364,31.061946902654867,LB/LCB,85,60,60,88,75,72,85,40,20,52,50,40,52,12,18,68,75,78,8,15,22,22,38,50,52,52,90,95,98,90,22,100,55,10,35,55,18,75,80,80,80,75,55,85,100,60,90,100,100,90,85,60,40,85,70,65,85,10,30,95,80,90,15,15,22,22,38,50,52,52,90,95,98,90,22,100,55,10,45,60,18,90,90,100,95,95,75,100,Czech League
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,8m5qqvo8ubfywp7esr9agf5nu,A. Karabec,Adam Karabec,23,Midfielder,Czechia,Midfielder,60.0,12.0,158.0,7.0,206.0,3.0,1.0,26.0,20.0,9.0,23.0,23.0,36.0,2.0,1.0,640.0,31.0,16.0,14.0,2.0,11.0,9.0,7.0,3.0,0.0,0.0,0.0,84.43,58.33,21.43,60.87,45.0,54.55,42.86,66.67,1.3828021140575006,2.618934756058374,7.0,29.0,0.9638246099999996,11.0,14.0,30.0,1.8605971599999989,86.0,8.4375,1.6875,22.21875,0.984375,28.96875,0.421875,0.140625,3.65625,2.8125,1.265625,3.234375,3.234375,5.0625,0.28125,0.140625,4.359375,2.25,1.96875,0.28125,1.546875,1.265625,0.984375,0.421875,0.0,0.0,0.0,84.43,58.33,21.43,60.87,45.0,54.55,42.86,66.67,0.194456547289336,0.3682877000707089,0.984375,4.078125,0.1355378357812499,1.546875,1.96875,4.21875,0.2616464756249999,12.09375,CM/AM,73,99,96,73,88,54,69,100,100,91,98,98,92,28,23,99,93,98,26,98,100,99,92,50,50,49,83,75,41,73,77,79,60,51,94,100,96,100,100,99,69,94,100,85,38,94,80,42,60,35,56,98,96,71,83,75,62,15,17,90,77,90,8,96,100,90,88,50,50,49,83,75,41,73,77,79,60,51,71,98,85,98,98,94,38,81,94,52,Czech League
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,9l89pnte9uhyc8jnads2lintg,T. Guddal,Tobias Guddal,24,Defender,Norway,Defender,291.0,0.0,161.0,23.0,452.0,13.0,0.0,4.0,7.0,6.0,8.0,8.0,35.0,32.0,7.0,540.0,11.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,92.62,63.89,0.0,75.0,14.29,66.04,61.9,75.0,0.8856782463986211,0.3020880802147808,1.0,19.0,0.3752029600000001,4.0,35.0,40.0,0.7343506000000004,311.0,48.5,0.0,26.83333333333333,3.8333333333333335,75.33333333333333,2.1666666666666665,0.0,0.6666666666666666,1.1666666666666667,1.0,1.3333333333333333,1.3333333333333333,5.833333333333333,5.333333333333333,1.1666666666666667,1.8333333333333333,1.5,1.0,1.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,92.62,63.89,0.0,75.0,14.29,66.04,61.9,75.0,0.1476130410664368,0.0503480133691301,0.1666666666666666,3.1666666666666665,0.0625338266666666,0.6666666666666666,5.833333333333333,6.666666666666667,0.1223917666666667,51.833333333333336,CB,96,27,98,77,98,67,41,78,88,88,95,94,69,54,60,79,80,98,66,67,53,73,84,46,51,51,96,90,27,74,42,85,67,85,90,73,72,100,100,90,93,94,81,98,96,27,98,83,98,58,41,70,88,94,94,92,71,50,60,81,83,96,61,68,50,79,81,46,51,51,96,90,27,74,42,85,67,85,90,71,74,100,100,83,94,98,81,96,Czech League
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,9z5py8a1jpdx5zl7a47sd34es,M. Suchomel,Martin Suchomel,24,Defender,Czechia,Defender,58.0,2.0,91.0,2.0,147.0,3.0,1.0,4.0,2.0,1.0,4.0,5.0,18.0,8.0,10.0,423.0,5.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,83.52,22.22,22.22,50.0,50.0,38.3,37.5,57.14,0.1420445764768008,0.3536083142741256,1.0,6.0,0.16081972,1.0,21.0,21.0,0.48479888,68.0,12.340425531914892,0.425531914893617,19.361702127659573,0.425531914893617,31.27659574468085,0.6382978723404255,0.2127659574468085,0.851063829787234,0.425531914893617,0.2127659574468085,0.851063829787234,1.0638297872340423,3.829787234042553,1.702127659574468,2.127659574468085,1.0638297872340423,1.276595744680851,0.425531914893617,0.851063829787234,0.2127659574468085,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,83.52,22.22,22.22,50.0,50.0,38.3,37.5,57.14,0.0302222503142129,0.0752358115476863,0.2127659574468085,1.276595744680851,0.0342169617021276,0.2127659574468085,4.468085106382978,4.468085106382978,0.1031486978723404,14.468085106382976,CB,15,85,71,5,33,17,89,78,38,31,75,82,28,14,82,54,62,71,44,67,53,31,36,46,51,51,42,4,68,56,84,12,10,50,29,83,72,78,85,45,66,64,48,23,15,88,88,6,29,10,90,94,38,27,79,85,31,10,90,52,71,77,52,73,54,31,36,46,51,51,42,4,68,56,84,12,10,50,29,92,77,85,85,44,88,77,67,21,Czech League
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,a0c7uephm9jijirsv7ho3hjze,J. Alcócer,Josimar Alcócer,22,Attacker,Costa Rica,Striker,32.0,6.0,111.0,3.0,137.0,3.0,1.0,8.0,12.0,8.0,32.0,35.0,29.0,6.0,0.0,554.0,36.0,7.0,12.0,2.0,4.0,6.0,2.0,4.0,0.0,0.0,0.0,83.54,75.0,30.0,37.5,50.0,38.16,30.0,28.57,1.1257599078523504,0.8125559824438637,8.0,31.0,1.0115487599999995,11.0,2.0,15.0,1.2088094800000002,40.0,5.1985559566787005,0.9747292418772564,18.03249097472924,0.4873646209386281,22.25631768953069,0.4873646209386281,0.1624548736462094,1.2996389891696751,1.9494584837545128,1.2996389891696751,5.1985559566787005,5.6859205776173285,4.711191335740072,0.9747292418772564,0.0,5.8483754512635375,1.1371841155234657,1.9494584837545128,0.3249097472924188,0.6498194945848376,0.9747292418772564,0.3249097472924188,0.6498194945848376,0.0,0.0,0.0,83.54,75.0,30.0,37.5,50.0,38.16,30.0,28.57,0.1828851835861218,0.1320036794583894,1.2996389891696751,5.036101083032491,0.1643310259927796,1.787003610108303,0.3249097472924188,2.436823104693141,0.1963769913357401,6.498194945848375,ST,88,96,100,77,98,24,80,90,62,54,98,98,85,79,21,96,67,98,49,85,82,51,98,51,51,49,95,90,73,46,82,37,24,22,51,95,96,100,100,98,37,95,98,90,71,95,95,59,98,15,76,78,39,29,98,98,51,59,21,83,49,98,32,73,68,44,93,51,51,49,95,90,73,46,82,37,24,22,27,85,90,100,100,100,15,88,95,80,Czech League
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,eim006d42cbiap5op1a5qyd3p,R. Macek,Roman Macek,29,Midfielder,Czechia,Midfielder,243.0,3.0,249.0,31.0,489.0,8.0,0.0,7.0,3.0,1.0,5.0,5.0,35.0,4.0,6.0,605.0,1.0,11.0,3.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,89.89,63.27,10.34,60.0,33.33,58.33,80.0,76.92,0.1940518220393172,0.5648074645722909,2.0,18.0,0.3647525300000001,4.0,58.0,54.0,1.2066629199999992,280.0,36.14876033057851,0.4462809917355372,37.04132231404959,4.6115702479338845,72.74380165289256,1.1900826446280992,0.0,1.0413223140495869,0.4462809917355372,0.1487603305785124,0.743801652892562,0.743801652892562,5.206611570247934,0.5950413223140496,0.8925619834710744,0.1487603305785124,1.6363636363636362,0.4462809917355372,1.487603305785124,0.2975206611570248,0.1487603305785124,0.1487603305785124,0.0,0.0,0.0,0.0,89.89,63.27,10.34,60.0,33.33,58.33,80.0,76.92,0.0288672131959314,0.0840209451429854,0.2975206611570248,2.677685950413223,0.0542607069421487,0.5950413223140496,8.62809917355372,8.033057851239668,0.1795035748760329,41.65289256198347,DM/CM,97,80,98,97,97,86,36,77,29,36,61,56,86,29,61,9,88,55,89,33,45,29,39,48,52,52,94,91,45,61,70,71,97,85,30,79,45,97,91,55,100,94,88,97,97,79,97,100,100,79,36,55,18,30,52,48,64,12,52,6,76,48,70,30,36,24,39,48,52,52,94,91,45,61,70,71,97,85,18,61,39,91,88,48,100,97,82,100,Czech League
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,jykf7m9lffcn8ezf8fcouv3d,A. Irving,Andy Irving,26,Midfielder,Scotland,Midfielder,95.0,1.0,169.0,11.0,263.0,2.0,1.0,6.0,6.0,0.0,7.0,7.0,16.0,6.0,3.0,399.0,4.0,5.0,4.0,1.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,91.32,57.89,12.5,57.14,50.0,50.0,50.0,20.0,0.4193523145122902,0.5495769676409056,4.0,13.0,0.3147532699999999,9.0,33.0,30.0,1.04948383,168.0,21.428571428571427,0.225563909774436,38.1203007518797,2.481203007518797,59.32330827067669,0.4511278195488721,0.225563909774436,1.3533834586466165,1.3533834586466165,0.0,1.5789473684210529,1.5789473684210529,3.609022556390977,1.3533834586466165,0.6766917293233082,0.9022556390977444,1.1278195488721805,0.9022556390977444,0.225563909774436,1.3533834586466165,0.6766917293233082,0.225563909774436,0.4511278195488721,0.0,0.0,0.0,91.32,57.89,12.5,57.14,50.0,50.0,50.0,20.0,0.0945907476343511,0.1239647295430614,0.9022556390977444,2.932330827067669,0.0709969781954887,2.0300751879699246,7.443609022556391,6.7669172932330826,0.2367256759398496,37.89473684210526,DM/CM,59,53,85,61,73,29,83,64,59,14,77,77,27,42,35,39,38,77,8,76,80,29,94,48,52,52,100,82,52,55,88,36,58,6,48,73,73,83,85,95,79,79,79,82,79,55,100,82,94,36,91,85,67,14,82,82,24,42,33,48,52,91,9,88,91,33,100,48,52,52,100,82,52,55,88,36,58,6,61,88,82,94,94,97,97,88,97,94,Czech League
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,2gfrz7llszxg2i8ij1jqm8dlh,V. Pilař,Václav Pilar,37,Midfielder,Czechia,Midfielder,9.0,4.0,38.0,2.0,43.0,2.0,0.0,3.0,8.0,4.0,12.0,12.0,24.0,1.0,2.0,261.0,15.0,9.0,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,74.14,40.0,28.57,75.0,0.0,57.14,20.0,0.0,0.7951677297936879,0.396806653966266,5.0,10.0,0.2790369699999999,4.0,6.0,6.0,0.44439017,20.0,3.103448275862069,1.3793103448275863,13.10344827586207,0.6896551724137931,14.827586206896552,0.6896551724137931,0.0,1.0344827586206895,2.7586206896551726,1.3793103448275863,4.137931034482759,4.137931034482759,8.275862068965518,0.3448275862068966,0.6896551724137931,5.172413793103448,3.103448275862069,3.103448275862069,0.0,1.3793103448275863,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,74.14,40.0,28.57,75.0,0.0,57.14,20.0,0.0,0.2741957688943751,0.1368298806780227,1.7241379310344829,3.4482758620689657,0.0962196448275861,1.3793103448275863,2.0689655172413794,2.0689655172413794,0.1532379896551724,6.896551724137932,CM/AM,2,65,16,16,8,36,25,24,51,53,82,78,62,12,44,72,67,91,3,61,11,28,24,50,50,49,25,41,64,90,11,85,27,3,56,40,80,70,75,61,31,14,46,10,2,83,33,29,15,60,25,34,92,75,98,98,100,19,60,98,90,99,3,90,11,35,24,50,50,49,25,41,64,90,11,85,27,3,88,60,98,90,90,81,42,25,71,21,Czech League
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,4fj38zg3ize5yen3u5hli56hg,P. Mirvald,Petr Mirvald,23,Defender,Czechia,Defender,16.0,3.0,47.0,5.0,60.0,2.0,0.0,2.0,4.0,3.0,4.0,4.0,13.0,14.0,3.0,392.0,6.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,71.43,45.45,75.0,25.0,50.0,33.33,40.0,33.33,0.8000707067150059,0.2399329714617346,0.0,2.0,0.0452365,2.0,7.0,8.0,0.31740127,29.0,3.673469387755103,0.6887755102040817,10.790816326530614,1.1479591836734695,13.775510204081634,0.4591836734693878,0.0,0.4591836734693878,0.9183673469387756,0.6887755102040817,0.9183673469387756,0.9183673469387756,2.984693877551021,3.2142857142857144,0.6887755102040817,1.3775510204081634,0.9183673469387756,0.2295918367346939,0.4591836734693878,0.2295918367346939,0.4591836734693878,0.0,0.2295918367346939,0.0,0.0,0.0,71.43,45.45,75.0,25.0,50.0,33.33,40.0,33.33,0.1836897030723228,0.0550866516111125,0.0,0.4591836734693878,0.0103859311224489,0.4591836734693878,1.6071428571428572,1.8367346938775515,0.0728727405612245,6.658163265306123,CB,2,93,30,12,4,7,41,43,65,65,75,73,14,28,23,58,32,51,24,67,80,31,84,46,51,51,6,43,96,41,84,5,14,9,83,62,29,41,40,69,20,24,38,6,2,96,38,17,2,6,41,54,73,73,81,79,15,21,27,67,43,60,25,75,94,31,88,46,51,51,6,43,96,41,84,5,14,9,96,77,29,44,46,75,25,15,40,6,Czech League
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,5ox853udgbhtmp40d1cgbx1ih,V. Smrž,Vojtech Smrz,29,Midfielder,Czechia,Midfielder,67.0,2.0,66.0,8.0,131.0,3.0,1.0,6.0,9.0,3.0,9.0,9.0,21.0,3.0,7.0,477.0,9.0,4.0,5.0,8.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,76.61,32.0,28.57,55.56,22.22,51.22,60.0,88.89,0.7024867648857176,0.6013357436725515,4.0,4.0,0.12673676,2.0,13.0,13.0,0.46046309,52.0,12.641509433962264,0.3773584905660377,12.452830188679243,1.509433962264151,24.71698113207547,0.5660377358490566,0.1886792452830188,1.1320754716981132,1.69811320754717,0.5660377358490566,1.69811320754717,1.69811320754717,3.962264150943396,0.5660377358490566,1.3207547169811322,1.69811320754717,0.7547169811320755,0.9433962264150944,1.509433962264151,1.1320754716981132,0.3773584905660377,0.7547169811320755,0.0,0.0,0.0,0.0,76.61,32.0,28.57,55.56,22.22,51.22,60.0,88.89,0.1325446726199467,0.1134595742778399,0.7547169811320755,0.7547169811320755,0.023912596226415,0.3773584905660377,2.452830188679245,2.452830188679245,0.0868798283018868,9.81132075471698,CM/AM,83,40,46,77,65,54,69,49,60,41,62,57,52,46,97,44,28,69,92,84,49,86,24,50,50,49,29,25,64,64,38,67,83,85,50,56,67,21,21,32,59,48,50,53,79,31,23,69,48,54,71,40,56,38,44,42,31,31,98,35,21,65,88,88,40,79,24,50,50,49,29,25,64,64,38,67,83,85,50,44,67,19,21,23,58,44,40,42,Czech League
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,61vqg8nghobdb5fhr6kbmnyll,J. Matoušek,Jan Matousek,28,Attacker,Czechia,Striker,6.0,1.0,34.0,2.0,39.0,3.0,0.0,5.0,12.0,7.0,15.0,16.0,16.0,0.0,1.0,440.0,23.0,4.0,5.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,72.22,40.0,16.67,33.33,16.67,32.0,33.33,50.0,1.9935383736046504,0.3422937387715008,3.0,4.0,0.09144761,3.0,3.0,6.0,0.1442747,21.0,1.227272727272727,0.2045454545454545,6.954545454545454,0.409090909090909,7.977272727272727,0.6136363636363635,0.0,1.0227272727272727,2.454545454545454,1.4318181818181817,3.068181818181818,3.2727272727272725,3.2727272727272725,0.0,0.2045454545454545,4.704545454545454,0.8181818181818181,1.0227272727272727,0.409090909090909,1.0227272727272727,0.409090909090909,0.6136363636363635,0.0,0.0,0.0,0.0,72.22,40.0,16.67,33.33,16.67,32.0,33.33,50.0,0.4077692127827693,0.0700146283850797,0.6136363636363635,0.8181818181818181,0.0187051929545454,0.6136363636363635,0.6136363636363635,1.227272727272727,0.029510734090909,4.295454545454545,ST,7,57,46,57,33,24,34,61,62,44,85,88,30,5,54,65,28,78,49,93,34,70,15,51,51,49,54,52,59,35,20,16,33,46,85,56,67,56,49,72,49,68,37,60,5,54,32,54,15,17,34,57,59,37,76,80,17,5,49,59,24,71,44,93,22,59,15,51,51,49,54,52,59,35,20,16,33,46,93,49,61,46,34,66,44,63,29,51,Czech League
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,6za3yitvynb3riv1l8y4qup5h,M. Havel,Milan Havel,32,Defender,Czechia,Defender,99.0,6.0,82.0,11.0,175.0,8.0,2.0,7.0,0.0,0.0,7.0,7.0,23.0,27.0,4.0,580.0,7.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55,44.0,30.0,28.57,0.0,54.76,72.73,54.55,0.0,1.0100378394443044,0.0,7.0,0.19443007,1.0,12.0,19.0,1.29061886,103.0,15.36206896551724,0.9310344827586208,12.724137931034482,1.706896551724138,27.155172413793103,1.2413793103448276,0.3103448275862069,1.0862068965517242,0.0,0.0,1.0862068965517242,1.0862068965517242,3.568965517241379,4.189655172413793,0.6206896551724138,1.0862068965517242,0.3103448275862069,0.3103448275862069,0.9310344827586208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55,44.0,30.0,28.57,0.0,54.76,72.73,54.55,0.0,0.1567300095689437,0.0,1.0862068965517242,0.030170183275862,0.1551724137931034,1.862068965517241,2.9482758620689653,0.2002684437931034,15.982758620689657,CB,42,100,60,44,44,39,99,100,7,11,91,91,44,42,32,64,14,71,66,25,21,31,36,46,51,51,35,40,74,44,21,35,85,46,8,100,29,86,92,45,45,55,100,44,19,100,48,29,19,29,98,100,7,11,90,88,27,27,15,54,12,67,54,25,21,31,36,46,51,51,35,40,74,44,21,35,85,46,8,100,29,81,81,33,35,54,100,23,Czech League
