Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total big chances saved_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total big chances saved_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total big chances saved_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total big chances saved_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,2rsfj02kbcmosf0da55w9uz2s,M. Zimmermann,Mio Zimmermann,19,Midfielder,Switzerland,Midfielder,43.0,1.0,48.0,7.0,90.0,2.0,3.0,1.0,1.0,0.0,1.0,8.0,9.0,25.0,5.0,0.0,8.0,265.0,0.0,4.0,7.0,3.0,9.0,0.0,0.0,0.0,0.0,78.95,50.0,50.0,37.5,0.0,54.35,25.0,69.23,0.1107170436969085,0.2359391924296281,0.0,6.0,0.1438302,2.0,8.0,10.0,0.22661987,46.0,14.60377358490566,0.3396226415094339,16.30188679245283,2.3773584905660377,30.56603773584905,0.6792452830188679,1.018867924528302,0.3396226415094339,0.3396226415094339,0.0,0.3396226415094339,2.7169811320754715,3.056603773584905,8.490566037735848,1.6981132075471697,0.0,2.7169811320754715,0.0,1.3584905660377358,2.3773584905660377,1.018867924528302,3.056603773584905,0.0,0.0,0.0,0.0,78.95,50.0,50.0,37.5,0.0,54.35,25.0,69.23,0.0376020148404594,0.0801302917685529,0.0,2.037735849056604,0.0488479924528301,0.6792452830188679,2.7169811320754715,3.39622641509434,0.0769652388679245,15.62264150943396,DM/CM,46,79,38,50,38,44,58,17,42,17,67,94,96,92,58,44,83,31,67,75,79,94,52,31,52,50,25,44,92,38,31,62,21,46,29,62,23,65,71,50,33,44,38,46,50,83,46,54,38,50,67,21,54,17,71,88,96,96,58,44,96,31,67,75,83,100,52,31,52,50,25,44,92,38,31,62,21,46,29,62,23,67,67,58,46,46,38,50,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,3bhmh2ks5ma4rqda9zff6w251,S. Knezevic,Stefan Knezevic,29,Defender,Switzerland,Defender,67.0,0.0,24.0,8.0,91.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,20.0,1.0,6.0,270.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.78,34.78,0.0,0.0,50.0,42.11,60.0,50.0,0.2678939579670134,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.1289279599999999,55.0,22.33333333333333,0.0,8.0,2.6666666666666665,30.33333333333333,2.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,2.6666666666666665,6.666666666666667,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,77.78,34.78,0.0,0.0,50.0,42.11,60.0,50.0,0.0892979859890044,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0429759866666666,18.33333333333333,RB/RCB,70,20,25,48,60,80,15,55,68,25,32,18,18,25,90,90,60,70,25,12,22,8,45,38,52,50,50,30,20,22,68,15,65,15,65,18,32,18,18,20,45,38,30,65,90,20,10,65,70,88,15,55,75,25,32,18,18,10,90,92,88,70,25,12,22,10,45,38,52,50,50,30,20,22,68,15,65,15,75,18,32,18,18,20,42,40,30,90,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,429znrwois9ll1skdf83puqdw,O. Kabwit,Oscar Kabwit,21,Attacker,Congo DR,Striker,12.0,4.0,35.0,4.0,43.0,7.0,10.0,9.0,7.0,2.0,2.0,7.0,7.0,17.0,4.0,0.0,5.0,349.0,1.0,16.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,65.15,80.0,50.0,28.57,11.11,42.5,58.33,50.0,0.812406301431187,0.5062643205226538,3.0,6.0,0.19788813,0.0,4.0,7.0,0.6031615,28.0,3.094555873925501,1.0315186246418335,9.025787965616043,1.0315186246418335,11.088825214899714,1.805157593123209,2.5787965616045847,2.320916905444126,1.805157593123209,0.5157593123209169,0.5157593123209169,1.805157593123209,1.805157593123209,4.383954154727793,1.0315186246418335,0.0,1.2893982808022924,0.2578796561604584,4.126074498567335,1.0315186246418335,0.5157593123209169,0.5157593123209169,0.0,0.2578796561604584,0.0,0.0,65.15,80.0,50.0,28.57,11.11,42.5,58.33,50.0,0.2095030576756642,0.1305552689026901,0.7736389684813754,1.5472779369627507,0.0510313229226361,0.0,1.0315186246418335,1.805157593123209,0.1555430802292263,7.220630372492836,ST,62,96,74,97,68,74,97,68,69,68,56,60,51,66,87,18,97,24,65,56,49,62,51,68,50,50,29,74,94,32,9,59,94,40,59,82,78,82,85,19,85,82,94,88,44,94,41,88,44,47,79,32,29,56,38,41,38,32,79,18,91,12,26,29,32,44,51,62,50,50,29,74,94,32,9,59,94,40,26,56,59,65,74,19,53,68,88,88,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,4nj458vlk4o4bgeh8g0e4c7p,P. Dorn,Pius Dorn,29,Defender,Germany,Defender,63.0,2.0,49.0,9.0,110.0,7.0,1.0,3.0,3.0,0.0,0.0,13.0,13.0,27.0,16.0,0.0,7.0,450.0,1.0,12.0,4.0,5.0,7.0,1.0,0.0,0.0,0.0,77.46,40.91,18.18,38.46,33.33,55.1,77.78,63.64,0.2663433535729633,0.1121152776588503,0.0,5.0,0.12098668,2.0,9.0,10.0,0.3606249299999999,64.0,12.6,0.4,9.8,1.8,22.0,1.4,0.2,0.6,0.6,0.0,0.0,2.6,2.6,5.4,3.2,0.0,1.4,0.2,2.4,0.8,1.0,1.4,0.2,0.0,0.0,0.0,77.46,40.91,18.18,38.46,33.33,55.1,77.78,63.64,0.0532686707145926,0.02242305553177,0.0,1.0,0.024197336,0.4,1.8,2.0,0.0721249859999999,12.8,RB/RCB,65,65,55,62,65,92,35,70,78,25,32,100,100,82,75,45,78,70,98,60,80,82,95,38,52,50,45,70,65,50,55,50,92,30,60,45,32,55,60,52,68,55,50,75,35,55,15,25,10,62,30,50,65,25,32,95,95,62,50,45,62,62,75,40,72,45,95,38,52,50,45,70,65,50,55,50,92,30,55,40,32,50,55,50,65,45,45,50,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,5g00gq09apkl9bqxgpwext7v8,S. Meyer,Sascha Meyer,20,Attacker,Switzerland,Striker,4.0,0.0,11.0,0.0,15.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,186.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,31.03,28.57,0.0,0.2993648218967449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01953792,7.0,1.935483870967741,0.0,5.32258064516129,0.0,7.258064516129031,1.935483870967741,0.0,0.9677419354838708,0.9677419354838708,0.0,0.4838709677419354,0.0,0.0,4.354838709677419,0.4838709677419354,0.0,0.0,0.0,2.419354838709677,2.419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,31.03,28.57,0.0,0.1448539460790701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094538322580645,3.387096774193548,ST,18,34,13,22,15,47,6,6,10,18,31,4,4,31,43,18,28,4,3,66,10,15,51,22,50,50,21,22,34,10,4,21,26,15,15,7,12,9,9,19,13,6,9,28,15,34,15,22,9,53,6,6,12,18,29,4,4,29,32,18,28,4,3,82,10,15,51,22,50,50,21,22,34,10,4,21,26,15,12,7,12,9,9,19,13,6,12,29,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,6b5n3tuz8oank65i5l7hlfbhl,M. Di Giusto,Matteo Di Giusto,26,Midfielder,Switzerland,Midfielder,47.0,12.0,88.0,9.0,123.0,1.0,16.0,15.0,10.0,5.0,2.0,17.0,19.0,18.0,4.0,2.0,0.0,523.0,6.0,28.0,2.0,11.0,2.0,0.0,1.0,0.0,0.0,73.21,60.0,33.33,64.71,40.0,41.86,20.0,50.0,1.258717108200393,1.991220752730886,6.0,7.0,0.24724931,8.0,11.0,13.0,1.0632457100000003,56.0,8.087954110898663,2.0650095602294454,15.1434034416826,1.548757170172084,21.166347992351817,0.1720841300191204,2.753346080305928,2.581261950286807,1.7208413001912046,0.8604206500956023,0.3441682600382409,2.925430210325048,3.269598470363289,3.0975143403441683,0.6883365200764818,0.3441682600382409,0.0,1.032504780114723,4.818355640535373,0.3441682600382409,1.892925430210325,0.3441682600382409,0.0,0.1720841300191204,0.0,0.0,73.21,60.0,33.33,64.71,40.0,41.86,20.0,50.0,0.2166052385048477,0.3426574909097127,1.032504780114723,1.2045889101338432,0.0425476824091778,1.3766730401529637,1.892925430210325,2.237093690248566,0.1829677130019121,9.636711281070744,CM/AM,75,90,69,73,65,31,96,88,90,85,62,81,83,58,62,79,13,85,96,25,90,29,52,79,52,52,27,69,58,85,60,35,31,25,85,100,94,54,62,92,54,42,85,58,42,81,31,54,23,23,73,73,65,62,46,73,73,31,54,58,13,69,85,15,85,15,52,65,52,52,27,69,58,85,60,35,31,25,62,88,88,38,46,77,38,23,69,31,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,90h730y2b9ek5k5dcs9rjtg5w,Lucas Ferreira,Lucas Manuel Silva Ferreira,19,Midfielder,Portugal,Midfielder,26.0,0.0,37.0,6.0,63.0,11.0,3.0,6.0,6.0,0.0,2.0,6.0,6.0,28.0,12.0,0.0,0.0,255.0,3.0,13.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,70.0,54.55,0.0,50.0,50.0,62.22,68.75,85.71,0.6341687826069968,0.1799579441757738,1.0,3.0,0.08335806,4.0,9.0,9.0,0.2886462799999997,33.0,9.176470588235292,0.0,13.058823529411764,2.117647058823529,22.23529411764705,3.882352941176471,1.0588235294117647,2.117647058823529,2.117647058823529,0.0,0.7058823529411764,2.117647058823529,2.117647058823529,9.88235294117647,4.235294117647059,0.0,0.0,1.0588235294117647,4.588235294117647,2.4705882352941173,1.0588235294117647,2.117647058823529,0.0,0.0,0.0,0.0,70.0,54.55,0.0,50.0,50.0,62.22,68.75,85.71,0.2238242762142341,0.063514568532626,0.3529411764705882,1.0588235294117647,0.0294204917647058,1.4117647058823528,3.176470588235294,3.176470588235294,0.1018751576470587,11.647058823529411,CM/AM,33,13,15,50,27,100,17,44,75,13,62,50,42,90,96,15,13,58,63,71,54,90,52,33,52,52,8,58,13,62,71,98,92,81,54,19,25,27,31,58,44,35,19,35,46,13,19,73,27,100,19,65,88,13,77,54,46,100,100,15,13,73,77,88,62,92,52,33,52,52,8,58,13,62,71,98,92,81,65,27,31,31,35,81,62,50,27,42,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,9ffrfxl90gv947oi9z2p2vy6t,L. Bertone,Leonardo Bertone,32,Midfielder,Switzerland,Midfielder,79.0,0.0,91.0,19.0,170.0,6.0,3.0,8.0,2.0,6.0,3.0,2.0,2.0,13.0,11.0,0.0,5.0,540.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,74.24,45.24,0.0,50.0,25.0,46.43,60.0,33.33,0.6837204524679883,0.1094379542954672,4.0,5.0,0.13592529,4.0,29.0,27.0,0.5302362699999998,92.0,13.166666666666666,0.0,15.166666666666666,3.1666666666666665,28.33333333333333,1.0,0.5,1.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,2.1666666666666665,1.8333333333333333,0.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,74.24,45.24,0.0,50.0,25.0,46.43,60.0,33.33,0.1139534087446647,0.0182396590492445,0.6666666666666666,0.8333333333333334,0.022654215,0.6666666666666666,4.833333333333333,4.5,0.0883727116666666,15.333333333333334,DM/CM,67,35,71,96,71,83,58,100,75,100,100,35,33,42,90,44,65,92,27,44,40,17,52,31,52,50,4,21,35,48,69,33,60,17,100,29,100,48,67,75,96,92,75,67,33,35,42,71,29,79,25,83,50,100,88,21,21,12,71,44,29,79,17,17,29,12,52,31,52,50,4,21,35,48,69,33,60,17,79,17,92,21,33,54,67,54,50,42,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,9o9pjlnmupx941har5gjwpbhm,T. Owusu,Tyron Owusu,23,Midfielder,Switzerland,Midfielder,41.0,1.0,41.0,5.0,81.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,3.0,314.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,80.2,50.0,50.0,0.0,33.33,54.17,37.5,0.0,0.2874271285483498,0.3204819693543856,0.0,2.0,0.04813761,2.0,8.0,8.0,0.3759877699999999,38.0,11.751592356687896,0.286624203821656,11.751592356687896,1.4331210191082802,23.21656050955414,0.8598726114649682,1.4331210191082802,0.8598726114649682,0.8598726114649682,0.0,0.0,0.0,0.0,3.726114649681529,0.5732484076433121,0.0,0.8598726114649682,0.286624203821656,1.7197452229299364,2.2929936305732483,0.0,0.0,0.0,0.0,0.0,0.0,80.2,50.0,50.0,0.0,33.33,54.17,37.5,0.0,0.0823835718769155,0.0918578893053971,0.0,0.5732484076433121,0.0137974041401273,0.5732484076433121,2.2929936305732483,2.2929936305732483,0.1077671952229299,10.89171974522293,DM/CM,33,79,29,29,29,65,79,58,92,17,25,4,4,42,17,44,35,73,83,81,15,6,52,31,52,50,38,44,92,15,81,56,29,6,75,75,23,17,17,50,33,38,54,29,21,75,8,21,21,67,79,46,83,17,25,4,4,42,12,44,33,71,83,71,15,6,52,31,52,50,38,44,92,15,81,56,29,6,67,75,23,17,17,46,29,33,58,29,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,a99zxna7oxwspa405f5a6x1xw,Bung Meng Freimann,Bung Meng Freimann,20,Defender,Switzerland,Defender,95.0,0.0,30.0,8.0,125.0,7.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,20.0,25.0,0.0,4.0,270.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,86.81,47.06,0.0,100.0,50.0,71.43,77.78,50.0,0.282233826935293,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.27576714,76.0,31.666666666666668,0.0,10.0,2.6666666666666665,41.66666666666666,2.333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.3333333333333333,6.666666666666667,8.333333333333334,0.0,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,86.81,47.06,0.0,100.0,50.0,71.43,77.78,50.0,0.0940779423117643,0.0,0.0,0.0,0.0,0.0,3.0,4.333333333333333,0.09192238,25.33333333333333,CB,60,42,37,43,53,47,25,57,63,43,42,85,92,53,75,43,43,75,53,68,90,38,40,45,52,52,57,50,42,88,87,87,88,37,77,27,45,25,25,30,60,70,60,60,67,42,17,57,53,53,25,60,60,43,42,88,97,67,77,43,50,80,55,67,95,43,40,45,52,52,57,50,42,88,87,87,88,37,83,27,45,25,25,30,60,83,77,72,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,a9vq8ojmbb6jiioq3ckn8hx5g,L. Villiger,Lars Villiger,23,Attacker,Switzerland,Striker,2.0,1.0,12.0,0.0,13.0,3.0,3.0,4.0,4.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,106.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.17,0.0,50.0,0.0,25.0,36.36,50.0,100.0,0.459721479208568,0.4054725465248863,1.0,2.0,0.03932202,0.0,2.0,2.0,0.246046,8.0,1.6981132075471697,0.8490566037735848,10.18867924528302,0.0,11.037735849056604,2.547169811320755,2.547169811320755,3.39622641509434,3.39622641509434,0.0,1.6981132075471697,0.8490566037735848,0.8490566037735848,3.39622641509434,0.8490566037735848,0.0,0.0,0.8490566037735848,12.735849056603774,0.0,0.0,0.8490566037735848,0.0,0.0,0.0,0.0,54.17,0.0,50.0,0.0,25.0,36.36,50.0,100.0,0.3903295578185954,0.3442691432758468,0.8490566037735848,1.6981132075471697,0.0333866207547169,0.0,1.6981132075471697,1.6981132075471697,0.2089069811320754,6.792452830188679,ST,9,76,19,22,9,31,40,25,35,18,56,13,13,4,43,18,28,24,59,9,10,43,51,22,50,50,12,22,94,10,35,37,82,84,32,74,34,43,32,19,51,35,65,38,12,88,60,22,41,68,76,66,82,18,94,18,18,15,69,18,28,53,100,9,10,65,51,22,50,50,12,22,94,10,35,37,82,84,68,94,62,75,59,19,87,65,94,79,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,ad34kukz89dwp05keq0tzm76d,A. Cigaņiks,Andrejs Ciganiks,29,Defender,Latvia,Defender,56.0,3.0,64.0,16.0,117.0,7.0,7.0,6.0,1.0,5.0,2.0,1.0,1.0,23.0,17.0,1.0,7.0,390.0,1.0,5.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,73.58,48.48,13.64,0.0,16.67,67.65,70.0,72.73,0.624920832873799,0.6189873685028372,3.0,2.0,0.0409104899999999,2.0,12.0,22.0,0.8223063399999999,63.0,12.923076923076923,0.6923076923076924,14.76923076923077,3.692307692307693,27.000000000000004,1.6153846153846154,1.6153846153846154,1.3846153846153848,0.2307692307692307,1.153846153846154,0.4615384615384615,0.2307692307692307,0.2307692307692307,5.307692307692308,3.9230769230769234,0.2307692307692307,1.6153846153846154,0.2307692307692307,1.153846153846154,1.153846153846154,0.0,1.8461538461538465,0.0,0.0,0.0,0.0,73.58,48.48,13.64,0.0,16.67,67.65,70.0,72.73,0.1442124998939536,0.1428432388852701,0.6923076923076924,0.4615384615384615,0.0094408823076922,0.4615384615384615,2.7692307692307696,5.0769230769230775,0.1897630015384615,14.53846153846154,LB/LCB,60,65,65,100,60,68,85,95,57,100,92,28,28,85,70,95,98,78,85,90,22,92,50,45,50,50,30,75,45,22,70,90,80,75,100,80,95,40,40,62,82,100,90,75,30,55,40,100,20,65,80,95,40,100,80,20,20,75,50,90,85,70,65,75,22,90,50,45,50,50,30,75,45,22,70,90,80,75,100,65,90,30,30,45,75,85,65,50,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,aew5z6heb61vgbziamnxwyihg,L. Lüthi,Loïc Lüthi,22,Defender,Switzerland,Defender,71.0,0.0,9.0,1.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,180.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,90.91,14.29,0.0,0.0,0.0,53.85,66.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,0.0,4.5,0.5,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,90.91,14.29,0.0,0.0,0.0,53.85,66.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,48,42,7,8,30,20,25,13,13,43,42,22,22,7,20,43,5,32,38,33,27,12,40,45,52,52,90,7,42,27,32,37,63,93,20,27,45,25,25,30,17,17,17,17,93,42,3,7,43,35,25,13,13,43,42,22,22,10,35,43,5,32,55,50,27,17,40,45,52,52,90,7,42,27,32,37,63,93,20,27,45,25,25,30,17,17,17,17,Swiss Super League
Luzern,dk531bvjn5bmeonqs9hbbmfgr,e9i9c07l7cz79zmv0bin1g7bo,Bung Hua Freimann,Bung Hua Freimann,22,Defender,Switzerland,Defender,69.0,0.0,26.0,10.0,95.0,7.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,17.0,35.0,0.0,5.0,361.0,0.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,74.22,34.48,0.0,33.33,0.0,58.62,53.85,66.67,0.2372415558497884,0.0,0.0,2.0,0.03932202,0.0,6.0,10.0,0.1511509999999999,67.0,17.202216066481995,0.0,6.481994459833795,2.4930747922437675,23.68421052631579,1.745152354570637,0.0,0.4986149584487535,0.4986149584487535,0.0,0.0,0.7479224376731302,0.7479224376731302,4.238227146814404,8.725761772853186,0.0,1.2465373961218835,0.0,0.997229916897507,0.7479224376731302,0.2493074792243767,0.997229916897507,0.2493074792243767,0.0,0.0,0.0,74.22,34.48,0.0,33.33,0.0,58.62,53.85,66.67,0.0591460942561799,0.0,0.0,0.4986149584487535,0.0098032736842105,0.0,1.4958448753462603,2.4930747922437675,0.0376830747922437,16.70360110803324,CB,43,42,30,62,40,47,25,57,63,43,42,85,83,43,87,43,65,32,63,52,67,60,88,45,52,52,10,17,42,55,32,47,33,63,70,27,45,67,63,30,40,57,43,57,23,42,10,47,17,23,25,40,43,43,42,80,80,17,83,43,43,32,43,33,67,33,87,45,52,52,10,17,42,55,32,47,33,63,57,27,45,63,60,30,37,57,37,43,Swiss Super League
Sion,b9fc1umgats16gk6wr769wh8a,1ae2q6d1nrcaqjzsuf3ecpm95,R. Nivokazi,Rilind Nivokazi,26,Attacker,Kosovo,Striker,8.0,0.0,10.0,2.0,18.0,5.0,2.0,7.0,7.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,155.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,66.67,0.0,0.0,42.86,36.84,41.67,0.0,0.917610742185229,0.145358528245486,0.0,1.0,0.02385149,1.0,2.0,2.0,0.02131012,6.0,4.64516129032258,0.0,5.806451612903225,1.161290322580645,10.451612903225806,2.9032258064516125,1.161290322580645,4.064516129032258,4.064516129032258,0.0,0.0,1.161290322580645,1.161290322580645,4.064516129032258,0.0,0.0,0.5806451612903225,1.7419354838709675,8.129032258064516,1.161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,72.0,66.67,0.0,0.0,42.86,36.84,41.67,0.0,0.5328062373978748,0.0844017260780241,0.0,0.5806451612903225,0.0138492522580645,0.5806451612903225,1.161290322580645,1.161290322580645,0.0123736180645161,3.4838709677419355,ST,46,34,9,72,24,59,26,56,69,18,10,22,22,16,15,18,68,65,54,31,10,15,51,22,50,50,50,65,34,10,71,44,62,15,68,26,12,25,24,47,51,35,12,16,65,34,21,97,32,74,38,82,94,18,10,24,21,18,15,18,79,79,76,41,10,15,51,22,50,50,50,65,34,10,71,44,62,15,91,38,12,24,26,56,65,53,15,35,Swiss Super League
Sion,b9fc1umgats16gk6wr769wh8a,1kcxghu1hmq6wehwllx1hgr56,Baltazar Costa,Baltazar Costa Rodrigues de Oliveira,26,Midfielder,Brazil,Midfielder,81.0,0.0,115.0,10.0,196.0,3.0,6.0,5.0,4.0,1.0,2.0,2.0,2.0,23.0,4.0,0.0,3.0,360.0,1.0,8.0,12.0,2.0,5.0,0.0,2.0,0.0,0.0,84.85,45.45,0.0,100.0,20.0,65.71,60.0,83.33,0.5030222751955482,0.5000074378402235,2.0,12.0,0.28482909,8.0,25.0,25.0,0.95647951,128.0,20.25,0.0,28.75,2.5,49.0,0.75,1.5,1.25,1.0,0.25,0.5,0.5,0.5,5.75,1.0,0.0,0.75,0.25,2.0,3.0,0.5,1.25,0.0,0.5,0.0,0.0,84.85,45.45,0.0,100.0,20.0,65.71,60.0,83.33,0.125755568798887,0.1250018594600558,0.5,3.0,0.0712072725,2.0,6.25,6.25,0.2391198775,32.0,DM/CM,75,35,79,62,79,65,85,92,98,42,92,35,33,83,48,44,35,73,94,100,65,77,52,92,52,50,54,27,35,94,62,88,60,75,92,83,83,88,83,94,88,83,92,92,67,35,79,58,71,58,88,79,92,33,88,29,29,71,33,44,25,62,88,100,54,65,52,90,52,50,54,27,35,94,62,88,60,75,88,83,77,83,79,90,79,79,92,79,Swiss Super League
